,title,names,text
25,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"The Straits Times article of 7 April stated that ""it is hard for anyone to reconcile an improvement in reliability when major breakdowns have spiked"". Indeed, whatever statistics that LTA may use, commuters who use the MRT everyday can attest for themselves the frequency of disruptions."
26,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,Singaporeans should not have to get used to this regularity of disruptions. We expect our system to have far fewer disruptions. We should also be greatly concerned with the loss of productivity to all our workers and our economy arising from the man hours lost to all delays over the last few years.
27,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,I would like to ask the Minister to let Singaporeans know what steps are being taken to affirmatively abate this unacceptable regularity of disruptions.
28,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),The Chairman,The Chairman:   Ms Low Yen Ling not here. Mr Yee Chia Hsing.
29,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),Mr Yee Chia Hsing (Chua Chu Kang),"Mr Yee Chia Hsing (Chua Chu Kang):  Chairman, on 22 March this year, two MRT maintenance staff were hit by a train near Pasir Ris MRT station and suffered fatal injuries. Several Members in this House including Minister Khaw Boon Wan, Minister Yaacob Ibrahim and Minister Masagos have visited the families to extend their condolences."
30,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Many questions popped up in my mind when I heard about the incident; I thought, ""How can this happen? How can a train hit the two staff who were walking in the second and third position in a single file on a designated walkway? Are there sufficient safety procedures? If not, why not? If yes, why were they not followed? Do we need 15 people on the tracks? Is it right to put trainees on the track during train operating hours? Is safety compromised because SMRT is pushing for shorter downtime?"""
31,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Over the next few days after the tragic accident, further details emerged and more questions came to mind, ""Why was the initial account of the incident different? How can we expect our maintenance crew to do a good job if they think their lives might be in danger?"""
32,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Chairman, for a system that runs on tracks, it is not acceptable to have any serious injury, especially fatal ones. Such incidents not only undermine public confidence in our train operators, but I am sure it would have deeply affected staff morale at SMRT and also affect its attractiveness as an employer for people looking for jobs."
33,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"I understand that SMRT has completed its internal investigations into this incident and the report is being reviewed by an independent panel. Hopefully, this will answer the many questions which I have mentioned."
34,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,The Ministry of Transport should take a comprehensive review of how our train operators carry out their maintenance work to ensure that such unfortunate incidents should never again happen. I also hope the Ministry of Transport will look into whether financial or other penalties should be imposed on SMRT and its management.
35,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),Mr Dennis Tan Lip Fong,"Mr Dennis Tan Lip Fong:  Thank you, Mr Chairman. On 22 March this year, two SMRT staff were killed when a MRT train collided into them while they were on the tracks assisting with repair work. Our MRT system is not new. I am surprised that such a simple accident can be allowed to happen here. Not all reputable MRT operators in the world allow workers to effect repairs on maintenance on tracks while trains are in operation."
36,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"On the morning of 30 March, I filed my present COS cut on Safety Protocols for MRT Operations. Later that day, LTA and the Ministry of Manpower issued a press release requiring SMRT to carry out the following measures if maintenance work are carried out during train service hours. This is to take effect from 31 March: (a) train running on sections of the track where personnel are working on must operate on manual, not automatic mode; (b) trains to cease operating on the relevant section of the track before repair personnel is allowed on it; (c) robust authentication between personnel on track and the operations control centre to verify track isolation; (d) measures for isolation to be in place until staff have left the work area and track site; and finally, (e) watchman to be deployed to alert personnel of incoming trains."
37,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"I am surprised by this press release. I had expected these measures to be in place and to be so-called SOP. If they were, the press release would not have been necessary."
38,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,I would like to ask the Minister:
39,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"(a) Before the accident, what were the obligations for LTA to check on the MRT operators' observance of safety protocols for maintenance and operations?"
40,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"(b) After the accident, will there be any new measures for LTA to check and ensure that MRT operators follow the requisite safety procedures?"
41,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),Mr Zaqy Mohamad (Chua Chu Kang),"Mr Zaqy Mohamad (Chua Chu Kang):  Chairman, the developments in transport and its associate technology have been rapid in the last few years. Just last week, NuTonomy, a driverless car start-up out of the US sets its sights on operating a fully autonomous taxi service out of Singapore."
42,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"The future of transport is arriving on our shores and sooner than we realise. I would like the MOT how it is preparing Singapore and keeping our regulations up-to-date, given the evolving transport technology trends, such as driverless vehicles, digital application such as Uber, as well as emerging models of vehicles using a myriad of technologies."
43,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"The difference in views between the LTA and car manufacturer Tesla on test methodology for its cars earlier this year gained widespread international attention. The incident exemplifies this need for us to be ready to master new developments quickly and continuously engage new technology manufacturers to ensure that our laws, regulations and methods are up-to-date."
44,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"In terms of public transportation, what other developments can Singaporeans expect and how will these trends encourage greater use, provide greater confidence as well as real-time information and enhance the reliability of our own public transport system. The recent announcement of ERP2 is certainly a game changer and I am keen to know the Ministry's plans to balance the pace of transition in adopting this new technology."
45,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Given the rapid pace of adoption, it is especially important for the Ministry to guide Singaporeans through these investments and these developments. I hope the Ministry consults the public widely on the policy changes and inform them in advance of impending changes."
46,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),Mr Png Eng Huat,"Mr Png Eng Huat:  Sir, the potential for autonomous vehicles to play a key role in our public transport service is exciting. In a press release by LTA last October, autonomous vehicles are touted to radically transform our land transportation, especially in two key areas of constraint − land and manpower."
47,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,The Committee on Autonomous Road Transport (CARTS) in Singapore was reported to be looking into some key roles for autonomous vehicles to complement our transport system in the hope of reducing road congestion during peak hours and manpower requirements.
48,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"While I am not sure how autonomous vehicles can help Singapore ease its constraint on land use, the technology can certainly ease the manpower crunch in the public transport arena. I do see the potential for autonomous vehicle to complement our public transport system, especially in the area of feeder bus service where the route is short and fixed and standard fare applies. I do see the potential for autonomous feeder bus service to take over from OMO bus service at night when the traffic is light and to stay operational longer as well."
49,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Sir, I wish to ask the Ministry to share more on the roadmap for the autonomous bus service to play a key role in our public transport system. In the same, transport by CARTS, there was no mention of allowing private autonomous vehicles on our road. May I ask the Minister if private autonomous vehicles are also in the same roadmap to introduce self-driving vehicles on our road?"
50,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),Mr Ong Teng Koon (Marsiling-Yew Tee),"Mr Ong Teng Koon (Marsiling-Yew Tee):  Sir, electric bus technology has been constantly improving. Electric bus batteries can now power buses to travel longer with claimed ranges of 250 km on a single four to five hour charge, which should be sufficient in most cases to operate for a full day without the need to recharge. Innovative technologies such as induction charging can further boost capacity."
51,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"The batteries themselves have also longer lifespans and are estimated to last about seven-and-a-half years with more than 4,000 recharging cycles in a lifespan. These batteries are also made in increasingly environmentally friendly ways with chemical materials in the batteries capable of being recycled. Zero tail pipe emissions also mean that electric buses provide public transportation which is cleaner and quieter. While the upfront costs are currently higher, there is growing evidence that the lifecycle costs are becoming increasingly more competitive."
52,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Therefore, I would like to ask the Minister if he would consider using electric buses for our public transport system."
53,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),Mr Melvin Yong Yik Chye (Tanjong Pagar),"Mr Melvin Yong Yik Chye (Tanjong Pagar):  Thank you, Chairman. Chairman, I would like to declare my interest as the Executive Secretary of the National Transport Workers' Union."
54,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Our public bus captains carry a heavy responsibility every day when they report for work, because thousands of commuters depend on public buses to safely and promptly reach their destinations all over Singapore."
55,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"With the introduction of the Bus Service Enhancement Programme (BSEP) and the Bus Service Reliability Framework (BSRF), as well as the implementation of the Government Contracting Model (GCM), more bus captains are required in the industry. In fact, this year alone, the public bus operators seek to hire more than 3,000 bus captains."
56,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Although the starting wages of the bus captains have increased by over 30% since 2012, more needs to be done to enhance the bus captain profession to attract more Singaporeans to join the trade as well as to retain the current crop of bus captains."
57,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,I would like to ask the Ministry of Transport to consider the following suggestions:
58,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"First, to make the Omnibus Driver Vocational Licence (ODVL) transferable. Bus captains currently possess this vocational licence, valid only while the holder is a bus driver with SBS Transit Limited or SMRT Bus Limited. When the holder leaves the employment of an operator to work for another, the licence is no longer valid and the new employer would have to submit a fresh application."
59,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Today, we have new and more bus operators coming into the industry by virtue of the Government contracting model. To alleviate the manpower situation in the industry, can the Ministry consider making the ODVL transferable? This would facilitate our bus captains to start work at the new company without waiting for the re-application of the licence, which can sometimes take up to an average of two months from the first point of application."
60,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Second, we need to enhance the career progression pathway for bus captains. To do so, we need to provide a centralised structured training framework which can help deepen one's professional skills and consequently, lead to progressive wages. Continuous training programmes should also be made accessible to bus captains at all stages of their career, for them to learn and acquire new skills."
61,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"For instance, in the past, bus captains had to do manual engine checks by lifting the heavy bonnet. Today, the checks can be conducted by simply using the dashboard at the driver's seat. Currently, the training of bus captains is decentralised to the respective public bus operators. A centralised training centre would be useful so as to standardise the basic training programmes for bus captains as well as to provide continuous training in a structured manner for them to keep up with environmental changes. Can the Ministry elaborate on any plans to enhance the training programmes for our bus captains?"
62,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Third, due to the demanding working conditions of bus captains and the gradual ageing profile, the union is naturally concerned about their health and well-being. It is therefore, timely that we holistically review the overall working conditions of our bus captains, to ensure that they are physically and mentally fit to do their job well. Some of the areas we can look at include reviewing their work schedule, ergonomics intervention and fatigue management."
63,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Early detection and intervention can certainly help our bus captains identify and address potential health threats before they fall seriously ill. Through a recent health screening project piloted by the union involving close to 900 bus captains, we found that eight out of 10 had unhealthy BMI, blood pressure or cholesterol. I would like to urge the Ministry and the public transport operators to look into providing free annual health screenings for all bus captains and to include it as a condition inside the bus contracting model."
64,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Next, we need to stop the abuse of bus captains. During my ground visits, I hear bus captains having bad encounters with commuters. They are often at the receiving end of verbal abuse by some commuters. Sometimes, the abuse could also be physical. Our bus captains are striving to serve the commuters well every day. They deserve some respect for their hard work and not abuse. I would like to ask for the support of the Ministry and the public transport tripartite partners to do more to stop the abuse of our bus captains."
65,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Sir, there are more than 8,000 bus captains in Singapore and they serve an important duty to our society. Our bus captains deserve greater recognition than what they receive today. I hope that the Ministry can consider designating a ""Bus Captains' Day"" every year to recognise their dedicated contributions and service to our community."
66,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),The Chairman,"The Chairman:  Minister Khaw Boon Wan, would you wish to report on progress?"
67,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,
68,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,
69,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,
