,title,names,text
17,DEBATE ON THE PRESIDENT'S ADDRESS,,"The final area I want to explore is what kind of vehicles we should have in Singapore. From a sustainability and pollution viewpoint, we need to explore alternatives to petrol cars. Diesel had shown some promise, but the recent scandal at Volkswagon has cast some doubt on the level of pollution that diesel engines cause. I feel that this is an area that requires further study by the relevant authorities, and perhaps stricter checks are warranted on the emission standards of diesel engines until we have conclusive evidence that such engines do not pose health or environmental problems for the general public at large."
18,DEBATE ON THE PRESIDENT'S ADDRESS,,"Another alternative to petrol combustion engines is electric vehicles. Many experts see EVs as a key part of a low carbon future, and rapid advances in technology have made them affordable and pleasurable to drive. EV adoption is accelerating globally – the leader is Norway, where, due to strong incentives, around 30% of new cars registered are now electric."
19,DEBATE ON THE PRESIDENT'S ADDRESS,,"In many ways, Singapore is an ideal market for electric vehicles. Our average driving distance is around 50km, far under the range limitation for existing models – and these range limits are expected to continue to increase with each generation of new cars."
20,DEBATE ON THE PRESIDENT'S ADDRESS,,"Given our current tariff structure on petrol, drivers have an economic incentive to switch to EVs as they could generate significant savings on fuel each year. By some estimates, the combination of fuel savings, tax savings via the Carbon Emission-based Vehicle Scheme (CEVS) and expected lower maintenance costs already make it economical to own an EV, relative to more traditional internal combustion engine vehicles."
21,DEBATE ON THE PRESIDENT'S ADDRESS,,"Given that EVs are still an emerging technology, there is even an opportunity for Singapore to capture a slice of the market if we position ourselves as a hub for EVs. New players and business models are emerging in the electric and autonomous vehicle space that could give Singapore an entry into the high-value added segments of the new automotive industry. This could create high value knowledge economy jobs in segments such as battery and charging technology research."
22,DEBATE ON THE PRESIDENT'S ADDRESS,,"From a government or public infrastructure perspective, Singapore is uniquely positioned to avoid the biggest obstacle to kickstarting EV adoption, which is the need to build a dense public charging network, this is because home charging would be sufficient for us. In large countries, the concern is running out of power before you complete your journey, especially for long inter-city routes. In Singapore, only a small fraction of users would be concerned about running out of power before they arrive home to charge. For those drivers, there are already charge points in most commercial buildings which could serve as emergency top-ups if needed, providing additional security for users."
23,DEBATE ON THE PRESIDENT'S ADDRESS,,"However, if we look at the current state of the market, excluding vehicles participating in government trials, new reports suggest that there are only around 100 commercially sold EVs. In many developed markets, EV penetration is around 3%-5% of new cars, so in the Singapore context, we would expect 600-1000 EVs to be sold per year. Our low figure likely reflects a chicken and egg problem. There is no demand for EVs, therefore, there is no need to supply them and fewer models are available."
24,DEBATE ON THE PRESIDENT'S ADDRESS,,"One major contributor to this situation is that more than 90% of Singaporeans live in high rise homes, and hence currently do not have the right to install the required charge points in their common carparks, be they HDB or condominiums. Hence, they could not get an EV even if they wanted to. In response to the resulting low demand, many dealers have not brought in EV models, and hence consumer awareness remains low."
25,DEBATE ON THE PRESIDENT'S ADDRESS,,"Given the increasing pressure to reduce carbon emissions, should we be putting greater focus on EVs? LTA estimates that the typical EV produces around 85g of CO2/km because our electricity comes from natural gas. A typical combustion engine vehicle produces around 120-150g of CO2/km. Given that the average car drives around 17,000km a year, this translates into annual savings of around 800-1,000kg of CO2 per vehicle per year. From the Government's perspective, this is a rare carbon emissions reduction policy where the abatement cost would be voluntarily borne by the consumers who choose to buy the EVs, rather than being paid for by the Government."
26,DEBATE ON THE PRESIDENT'S ADDRESS,,"If we believe that this is a step in the right direction, then we need to look at how to make it easier for environmentally-conscious car buyers to buy a new car and install a charge point. HDB and BCA can take the lead for mandating access for installation, and car dealers can include charge point installation in the price of the car, with financing provided if necessary. International benchmarks suggest that the cost of installing such chargers should be around $3,000, as they do not need to be the fancy, expensive, fast or rapid charging type – slow charging overnight would be sufficient for us."
27,DEBATE ON THE PRESIDENT'S ADDRESS,,"While most carparks do not have designated individual lots, we could institute a scheme where, similar to handicapped access lots, certain lots within the carparks are earmarked for electric vehicles only. This number can increase over time in tandem with the number of vehicles, so there is no need to build ahead of demand, and the costs will be borne by the car buyers as part of their purchase price."
28,DEBATE ON THE PRESIDENT'S ADDRESS,,"With this policy in place, public interest and commercial incentives should encourage car dealers to bring in their latest EV models, and hence create a buzz and momentum among potential car buyers. It would not be unreasonable to expect the typical 3%-5% of new car sales typically observed internationallly, although my hunch is that we would see a higher end of the scale given the driving patterns and fuel costs here in Singapore. This will in no way interfere with our journey towards a car-lite society, but just helps to make it a greener one for our future generations."
29,DEBATE ON THE PRESIDENT'S ADDRESS,,"Mr Deputy Speaker, we have over the last week discussed many ways to make Singapore a safer, more inclusive society, and how we can build a sustainable environment for the future. I believe that our policies on the distribution of car ownership and the type of cars we drive can contribute to these goals. With that, I would like to express my support for the motion of thanks to the President.  "
30,DEBATE ON THE PRESIDENT'S ADDRESS,,
31,DEBATE ON THE PRESIDENT'S ADDRESS,,
32,DEBATE ON THE PRESIDENT'S ADDRESS,,
