,title,names,text
17,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"But what about the future? Over the next five years, we will provide subsidies of about $5 billion for public bus services and $4 billion to renew our rail operating assets. Another $20 billion will be invested in infrastructure to further expand the public transport network. The Government will continue to subsidise public transport to keep fares affordable. However, every dollar spent on transport is a dollar less for other expenditure – like schools, healthcare and security. The Public Transport Council (PTC) is currently reviewing the fare formula, and I agree with Miss Cheng Li Hui that the current formula is inadequate. It can be improved to better track total costs. I am confident that they can work out a fair and sustainable arrangement. Please support the PTC when they make their recommendations."
18,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Meanwhile, we need to be prudent about where and when to inject new services, especially in low ridership areas, so as to not overburden taxpayers. I hear Mr Zaqy Mohamad’s call, on behalf of Mayor Low Yen Ling, for better rail connectivity in Bukit Gombak. Mayor Low is a good Member of Parliament. She is reflecting her residents’ demands. I have to be a good Transport Minister. I have to balance the needs of all Singaporeans in a fair manner. We are committed to opening Hume MRT station eventually. But, the exact timing of this will depend on the pace of developments and ridership growth in the area. I seek Mayor Low's patience and understanding."
19,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Third, a reliable public transport system. We do not need the story of the New York City subway to remind us of the importance of reliability. SMRT has its own bad experience of past neglect and hence its fair share of reliability problems in recent years. Correcting these problems is a multi-year effort. But we will get there; we just need time. I asked for five years when I took over this portfolio two and a half years ago. So, I am at mid-point."
20,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Mr Melvin Yong asked for an update. We are making good progress. I have set yearly targets. My target is for the MRT network to achieve an MKBF of 400,000 train-km this year, 600,000 train-km next year and 1 million train-km by 2020. These are not soft, easy targets. They are very difficult targets to achieve. That is why very few metros in the world have achieved that."
21,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"After a painful 2017, the new signalling system in the North-South Line has finally stabilised. I am pleased to report that the MKBF of the MRT network, for January and February this year, has exceeded next year’s target of 600,000 train-km. In fact, the North-South Line hopes to cross its 150th consecutive day of no disruption today. This is the good news. The bad news is that we will soon start testing of the new signalling system on the East-West Line with passengers. We have been testing it without passengers; that means, at midnight. We will soon be testing it with passengers onboard. I will be spending many days and nights briefing the Members of Parliament along this stretch of East-West Line, explain to them what re-signalling is all about, why we need to re-signal, why it is good for Singapore and the commuters and what to expect, especially the unpleasant experience of North-South Line. Do expect glitches and delays. So, please bear with us."
22,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Extended engineering hours have been very useful to our engineering team. They allow us to speed up the renewal of ageing assets, as well as the installation of noise-barriers around the island. For residents living next to MRT tracks, this is a welcomed development. My residents as well as residents of Er Dr Lee Bee Wah."
23,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),," Extended engineering hours have also allowed us to step up preventive maintenance and repairs. To answer Miss Cheng Li Hui’s question, we require our rail operators to fulfil stringent Maintenance Performance Standards (MPS). If they fail to comply, we will impose regulatory action and financial penalties. More importantly, I think after several years of interacting with them, my sense is that our two rail operators themselves have already internalised the importance of maintenance and they have accepted their responsibility to regain public confidence in our MRT system. I am optimistic they will not fail us. They are ramping up the number of maintenance staff. Over the past five years, our maintenance workforce has grown by over 1,500 staff – a 50% increase, with plans to further increase this by more than 600 over the next three years."
24,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"I thank commuters for allowing us to close earlier and open later – Early Closure, Late Opening (ECLO). To answer Mr Melvin Yong’s question, ECLO will continue, especially for the older lines where we have to juggle limited engineering time between maintenance and the renewal of ageing systems."
25,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"We have learnt to manage such planned closures with an extensive shuttle bus arrangement so that affected commuters have convenient travel options. During the recent planned closures along the entire East-West Line, we mobilised 350 buses and 700 bus captains to support the shuttle services. I thank all our transport partners and LTA for their commitment to this effort. It was Team Singapore at its best."
26,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Many readily adjusted their work schedules to accommodate the additional works. Many made personal sacrifices. During one Sunday closure, this was in December, along the North-South and East-West Lines, many members of SMRT’s track circuit replacement team were unable to attend the wedding of their teammate, Mr Mohammed Idris bin Zakaria. The team managed to send him a photo and message from the worksite, which read: “Hi Idris, we are working at Jurong due to ECLO, hot sun and rain are big challenge here, in fact it is going to rain, but we know today is your big day, we all just want to say, Happy Marriage”. There are many such examples."
27,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"We are determined to make our system among the best in the world. It can be done. Until all the ageing assets are fully replaced and upgraded, we may still encounter some delays or disruptions. But we are doing our best to eliminate such risks and should they happen, to minimise inconvenience to commuters."
28,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"To accelerate the renewal of the ageing assets, we will reinforce our bus network to provide some back-up capacity. We will be deploying 450 buses to bolster capacity along existing bus routes which support critical stretches of the rail network undergoing renewal. These are new buses. They were ordered to meet growing ridership demand and to replace our ageing bus fleet. We are opportunistically bringing forward their purchase and deployment to strengthen the resilience of our public transport network in the interim."
29,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Like Mr Melvin Yong, we too are concerned about staff fatigue. Planned closures are generally over the weekends, when bus services are thinner, so we have been able to tap on the existing pool of bus captains for these shuttle services. To manage driver fatigue, bus captains are rostered to ensure that they have sufficient rest. We will continue to work closely with the public bus operators and National Transport Workers’ Union (NTWU) to ensure that such shuttle services are sustainable, and that we maintain strong morale amongst our bus captains."
30,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Besides our oldest MRT Lines, enhanced maintenance and renewals are also underway for all the other MRT and LRT lines, which are at different stages of their lives. The Bukit Panjang LRT, in particular, is reaching the end of its useful life. After evaluating all possible options, LTA has decided to work with the original equipment supplier, Bombardier, to renew the entire network. We will also try out a new service support arrangement whereby SMRT will engage Bombardier through a long-term maintenance contract for spares, for training and for technical expertise. Bukit Panjang residents can look forward to more reliable rides in due course."
31,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Fourth, a seamless public transport experience. Commuter perception of public transport is often shaped by their first- and last-mile experience. Is it convenient? Is it pleasant? Is it safe? We are helping pedestrians by providing more covered walkways to transport nodes."
32,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Shared bicycles and PMDs have also provided commuters with a new option for shorter journeys. However, dis-amenities – specifically indiscriminate parking and reckless behaviour – are a growing irritation."
33,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"I remember Mr Sitoh Yih Pin’s reservations on e-bikes and PMDs when the Act was debated in this House last year. This year, I noticed, out of the 33 cuts for MOT, 14 were on shared bicycles and PMDs, that is a high percentage. Yesterday evening, I heard all the passionate pleas from the Members who spoke. So many spoke, including Ms Foo Mee Har despite her loss of voice."
34,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Let me share with you a little secret – I heard such complaint from my wife too. Not every night, but very often. Every time when she drives around our estate and see such yellow, rainbow-coloured bicycles parked indiscriminately, blocking the footpaths – believe me, I would get an earful."
35,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"So, clearly this is a hot topic among many people on the ground! Senior Minister of State Dr Lam Pin Min will address this topic in full later."
36,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"I hear Mr Pritam Singh’s call to significantly tweak the COE system to favour families with young children and also low-income motorcyclists. The COE is a sound market-based mechanism to allocate limited vehicle supply. Favouring one specific group would inevitably disadvantage others. Far more correct is to keep the COE system pure, and formulate separate specific policies to encourage couples to have babies and to help low-income Singaporeans. Meanwhile, we are committed to making the public transport the preferred mode for all Singaporeans. This applies not just for new families, but also for the elderly and persons with disabilities. Senior Minister of State Dr Lam Pin Min will also elaborate on this later on."
37,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"We also facilitate the introduction of car-sharing services such as BlueSG, and welcome the growth of private hire car services. They have provided commuters with more on-demand and point-to-point alternatives to owning a car. We will make car-lite Singapore a reality. But the point-to-point industry is rapidly consolidating. How it consolidates can have serious implications on contestability and the welfare of commuters and drivers."
38,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"In other words, will the industry remain open and contestable? Today, we have choices between Grab and Uber, and that is why service level improved. What if the market consolidates and you end up with only one player or a very huge dominant player. I am quite sure that pricing will change drastically overnight – both for taxi drivers as well as commuters. So as regulators, we have to anticipate such possible outcomes, and try to pre-empt them. Second Minister Ng Chee Meng will discuss this very important issue later on."
39,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Finally, we are harnessing technology to transform land transport. Last month, we launched the Land Transport Industry Transformation Map (ITM). Emerging technologies are unsettling, but the opportunities to transform land transport for the better are compelling."
40,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"The ITM will help the industry and its workers move up the value chain, and serve commuters in new and better ways. Mr Melvin Yong and Ang Hin Kee spoke about Autonomous Vehicles (AVs). AVs have the potential to transform transport, re-invent transport. We are working with some of the best in the world and in Singapore to tap this exciting technology, which is still developing. We are keenly watching where this technology will take us next, and the benefits that it will bring to commuters. It is too early to say how widely adopted AV technology will be by 2030, but the progress of AV trials overseas and in Singapore is very encouraging."
41,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Waymo of Google has tested their AVs on public roads in United States without a safety driver. This is what we call level four or five of a driverless vehicle. It intends to launch a commercial AV ride-sharing service later this year. Here in Singapore, we expanded our AV test-bed at one-north last year to about 70 km. As we gain experience and expertise, we will expand trials to other precincts and also pilot the use of other vehicles, like AV bus and AV shuttle services in Punggol, Tengah and Jurong."
42,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Mr Melvin Yong asked if we have the necessary infrastructure and legislative framework. We are not yet fully ready, in fact no cities are. But the AV trials have given us insights into the gaps which we will fill. We have amended the Road Traffic Act to facilitate our AV efforts, and we will make further amendments if necessary. We have also launched a Request for Information to seek inputs from industry and other experts."
43,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"This week's Economist magazine had a special report on AVs. Several pages of this developing technology, worth a quick flip through. It spells out possibilities, an exciting world of transport. Singapore was mentioned in the article as an example of pro-innovation regulation. It is so easy to snuff out innovation. If you regulate too tightly, too early, nothing will happen. If you maintain a light touch for too long – as has happened in the bike-sharing situation – then you have dis-amenities."
44,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"This reminded me of what Laozi said 2,500 years ago. The art of frying a small fish; too much fire and you burn the fish. It becomes carcinogenic, you may get cancer. Too little fire, the fish remains uncooked and you may get a stomach ache."
45,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Although it is difficult to predict the timing of widespread AV adoption, the potential for such technologies to disrupt the livelihoods of transport workers is undeniable. I therefore agree with Mr Melvin Yong and Mr Ang Hin Kee that we should help our transport workers adapt early."
46,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"The Government is working closely with unions and the transport operators to up-skill, re-skill, and to transition some of them to adjacent vocations. This is being done through our institutes of higher learning, as well as Bus Academy and Singapore Rail Academy. We will also work with Government agencies, industry champions, and service providers to identify other areas of employment growth outside the land transport industry for affected workers to transition to."
47,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"LTA, SkillsFuture Singapore, our public transport operators and the National Transport Workers’ Union are jointly developing the Skills Framework for Public Transport, and we will launch this very soon in May. It will provide our transport workers with a clearer picture of what skills they should develop as well as the programmes available, if they want to upgrade. As we expect to create 8,000 new jobs in the public bus and rail sectors by 2030, we will also enhance talent management and engagement efforts for the sector to attract a pipeline of skilled workers and retain more in-service staff."
48,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Mr Chairman, the future transport scene is truly exciting. We are lucky to be living in Singapore, and at this time. For example, Autonomous Vehicle (AV) combined with the sharing economy and improvement in mobile telephony, we have made on demand point-to-point transport service a reality. And when it comes about, who needs to own a car? No need to. If you want to go anywhere, use your mobile phone, call up. Likely, it would not be a car. It will be driverless pod. Why should a car, look like a car?"
49,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Once you have driverless vehicle, there is no need for steering wheel, brakes and pedals, the car does not need to look like a car. Some of these autonomous pods in the trials do not look like cars at all. And they can be reconfigured very easily to take one passenger or two passengers, if you want greater intimacy. Or if you have family of five children, it can be reconfigured too, much like Hollywood’s transformers. Most exciting. This will have huge impact on city planning. The roads and carparks will be freed up."
50,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Another very important positive impact is significant drop in casualties and road accidents because a well-programmed robot is safer than human beings. Much of the accidents are due to human errors. It will change our quality of life. Do flip through the Economist's special report this week to have a glimpse of this brave new world. Is it a dream or will it be a nightmare? Hard to say. We can never guarantee how the future will be like but the articles in the Economist's special report offer good advice. It is in our hands to shape this future to make sure that it will not be a nightmare; it will be a good dream, provided our policies remain pro-innovation, pro-market and also very important, right pricing of limited resources. The quality of life of our children will definitely be better than ours. This, I am confident."
51,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),The Chairman,The Chairman: Minister Ng Chee Meng. 
52,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),The Second Minister for Transport (Mr Ng Chee Meng),"The Second Minister for Transport (Mr Ng Chee Meng): Mr Chair, I thank the Members of Parliament (MPs) for their cuts on aviation and PHCs."
53,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"The air hub is a cornerstone of our economy. It contributes significantly to our GDP, and provides many good jobs. The excellent connectivity that our air hub provides also helps to facilitate trade, investments and tourism. Singaporeans, our businesses and our economy continue to benefit from a strong air hub."
54,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"2017 was a good year for Changi. We handled a record 62.2 million passenger movements, a 6% increase from the previous year. Airfreight throughput grew by 7.9%, and reached 2.13 million tonnes, crossing the two-million tonne mark for the first time."
55,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Changi Airport is currently connected to over 400 cities around the world. It is well connected to the three most populous Asian countries, with links to 34 Chinese, 16 Indian, and 14 Indonesian cities."
56,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"The number of passengers in the wider Asia Pacific region is also expected to grow from 1.4 billion to 3.5 billion in the next 20 years. This is 2.5 times today's number, and more than double the expected passengers in the next biggest region, Europe."
57,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"As air traffic in our region and the world continues to grow, the Government is committed to ensuring that Changi Airport remains best positioned to capture its share of the growth."
58,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"For 2018, Changi Airport is projected to grow between 3.5% and 5.5%. And in the coming years, traffic growth is expected to be at 3% to 4% annually."
59,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"To ensure that Changi Airport has sufficient capacity to capture this growing demand, we need to enhance our airport infrastructure."
60,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,Infrastructure development is a long-term endeavour.
61,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"We have successfully built up a strong air hub over the last 30 years, in large part due to our bold and forward thinking approach to anticipate our future needs. Some Members in the House might recall that the Government decided to build Terminal 2 (T2) in 1975, even before we moved our airport from Paya Lebar to Changi. This was 15 years before its opening in 1990. We then made plans for a new Terminal, T3, and decided to build it in 1996."
62,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"When we opened T3 in 2008, Changi Airport was serving close to 38 million passengers, and, at that time, there were some who wondered if we needed such a large increase in capacity."
63,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Today, we have almost fully utilised all the 66 million passengers per annum (mppa) capacity across Terminals 1 to 3."
64,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"If we had not built T4 in good time, Changi Airport would have reached its maximum capacity in two years. T4 added a capacity of 16 mppa."
65,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"By 2019, Jewel Changi Airport will open and bring the total capacity in Changi Airport to 85 mppa. It will also further enhance the passenger experience by providing a wide range of new retail and dining offerings in what would be Singapore's largest indoor garden to come."
66,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Our longstanding approach of building ahead of demand has served us well. It has allowed Changi Airport to consistently deliver a high standard of service to passengers, even during the peak hours. This ""Changi Experience"" is what distinguishes Changi from all other airports around the world."
67,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,We have therefore adopted a similar approach in planning and building T5.
68,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,T5 is an integral part of our airport expansion at Changi East. It is a bold move to firmly cement Changi Airport's position as a premier air hub for the future. This is important. Air connectivity is a key link for Singapore. It is critical that our aviation sector can continue to grow and support the growing needs of our economy.
69,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"As Minister Khaw said earlier, building Changi T5 is not just building another new terminal; it is akin to constructing a second airport."
70,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,The project's scale and complexity is unprecedented. Our airport expansion thus far has largely consisted of the construction of new terminals. But the Changi East project goes far beyond the terminal building itself.
71,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Extensive land preparation and drainage works at Changi East have been on-going since 2014. The works for a three-runway system have commenced since 2016. We are extending an existing military runway and constructing a network of taxiways to allow for Changi Airport to cater to more flights. If we actually laid out the runway and taxiways in a long line, it would stretch from Changi Airport all the way to Tuas, almost as long as the PIE of 42 km!"
72,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Next comes a network of tunnels and systems, including a baggage handling system and automated people mover system. These will allow for the efficient transfer of passengers, baggage and airside vehicles within Changi East itself, and also between Changi East and the existing Terminals 1 to 4."
73,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,Last but not least is the T5 terminal itself.
74,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,T5 is going to be a game changer. This will be a mega terminal with satellite terminals. It will allow Changi Airport to serve up to an additional 50 mppa in its initial phase. Fifty mppa is a 60% increase from Changi's current capacity and is more than the combined capacities of Terminals 2 and 3.
75,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"T5 will allow better integration of airport operations, improving their efficiency as it allows us to pool resources. It will benefit passengers like you and me by offering quicker access to boarding gates and convenient transfers. The ""Changi Experience"" will be further enhanced and new standards for passenger experience will be set."
76,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Mr Zaqy Mohamad raised a pertinent question about the cost and funding of T5. The entire Changi East project is expected to cost tens of billions of dollars. The Government will invest substantially in Changi East and foot the majority of the costs. To date, the Government has committed more than S$9 billion into the project."
77,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"The airport operator, Changi Airport Group (CAG), has also committed S$3.6 billion to date, and will commit its reserves and future surpluses, as well as take on substantial borrowing to fund the project."
78,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,Airlines and passengers will also need to contribute towards enhancing this airport infrastructure.
79,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Currently, airlines and passengers pay various aeronautical charges to CAG. As announced last week, to help fund airport infrastructure enhancement, passengers departing from Singapore Changi Airport from 1 July 2018 will also pay a new Airport Development Levy (ADL)."
80,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,Some have questioned why we are increasing the charges now when T5 will only be completed around 2030.
81,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"As I have explained, Changi East is not just about Terminal 5. It is a massive project with many phases. Airport users will start to benefit from Changi East progressively. For example, Runway 3 will be ready for civil aviation by 2020, and the three-runway system will be operationalised in the early 2020s, even as T5 will only be completed around 2030. Having users start paying earlier will also avoid large spikes in the amount they have to pay later on."
82,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"I would like to thank Mr Zaqy for his suggestion to differentiate the ADL by distance. We have indeed considered it, but decided on our current option which is a flat rate regardless of the distance travelled."
83,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Passengers use the same facilities at the airport, regardless of where they are flying to. So, it is only fair that the charges that they pay are the same. This is the same principle that has been used for other passenger charges such as the Aviation Levy and the Passenger Service and Security Fees."
84,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Mr Zaqy also asked why the Government is funding the majority share of the project. Changi Airport is vital to Singapore's economyand connects us to the world. It yields significant economic benefits for Singapore beyond the airport directly and the aviation industry. By funding Changi East, the Government is making a strategic investment into Singapore's future. Without Government funding, airport charges will have to increase much more."
85,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Given the importance of the air hub to Singapore, we need to strike the right balance, and keep charges for airlines and passengers at a level that will ensure that Changi remains competitive and continues to be the air hub of choice."
86,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Mr Zaqy also highlighted the example of Seoul’s Incheon Airport. When comparing the costs of that airport expansion, we need to take into account the difference in scale and complexity of each project."
87,COMMITTEE OF SUPPLY – HEAD W (MINISTRY OF TRANSPORT),,"Seoul Incheon's expansion adds 18 mppa, equivalent to our T4. In comparison, Changi East and T5 is like building a brand new airport – 50 mppa, with possibilities of growth."
