,title,names,text
26,ANNUAL BUDGET STATEMENT,,"With these enhancements, another $1.1 billion will go to about 90,000 enterprises, to benefit more than 700,000 Singaporean employees."
27,ANNUAL BUDGET STATEMENT,,The Stabilisation and Support Package will also provide economy-wide support to help enterprises with cash flow.
28,ANNUAL BUDGET STATEMENT,,"First, I will grant a Corporate Income Tax Rebate for Year of Assessment 2020, at a rate of 25% of tax payable, capped at $15,000 per company. This rebate will benefit all tax-paying companies, and cost about $400 million."
29,ANNUAL BUDGET STATEMENT,,"I will also enhance several tax treatments under the corporate tax system for one year. For instance, I will allow enterprises a faster write-down of their investments in plant and machinery, and renovation and refurbishment, incurred for Year of Assessment 2021. This will put more cash in the hands of our enterprises."
30,ANNUAL BUDGET STATEMENT,,"For example, hotels can now take advantage of this lull period to carry out upgrading work, and be better prepared for the upturn."
31,ANNUAL BUDGET STATEMENT,,"To help enterprises access working capital more easily, I will also enhance the Enterprise Financing Scheme's Working Capital Loan component for one year. I will raise the maximum loan quantum from $300,000 to $600,000, and increase our risk-share on these loans to 80%, from the current 50% to 70%. With the large part of the risks taken up by the Government, I trust that our financial institutions will do their part to support viable SMEs."
32,ANNUAL BUDGET STATEMENT,,"We will also support tenants and lessees of Government-managed properties, including those under JTC, HDB, SLA, STB, and SDC. They can approach our agencies to discuss options for more flexible rental payments such as instalment plans. Each request will be assessed individually, taking into account the enterprise’s circumstances."
33,ANNUAL BUDGET STATEMENT,,"Sectors directly affected by COVID-19 will get additional support. These five sectors are: tourism, aviation, retail, food services and point-to-point transport services."
34,ANNUAL BUDGET STATEMENT,,"To help employers in these sectors retain and reskill workers, we will enhance support under the Adapt and Grow initiative for this year, specifically through redeployment programmes in the tourism, aviation, retail and food services sectors. For these sectors, we will extend the funding period for reskilling from three months to a maximum of six months."
35,ANNUAL BUDGET STATEMENT,,"Together with the Jobs Support Scheme, we will support employers in these sectors to retain and train more than 330,000 local workers. These workers can make full use of the down time for training and upskilling, to prepare for the recovery."
36,ANNUAL BUDGET STATEMENT,,We will also help affected sectors with their operating costs and cash flow. For the tourism sector:
37,ANNUAL BUDGET STATEMENT,,"I will grant a Property Tax Rebate of 30% for the year 2020, for the accommodation and function room components of licensed hotels and serviced apartments, and prescribed Meetings, Incentives, Conventions and Exhibitions (MICE) venues. International cruise and regional ferry terminals will receive a 15% Property Tax Rebate and the Integrated Resorts will receive a 10% Property Tax Rebate."
38,ANNUAL BUDGET STATEMENT,,"For enterprises in the tourism sector, we will be working with Participating Financial Institutions to introduce a Temporary Bridging Loan Programme for a year, with a loan quantum of up to $1 million and interest rate capped at 5%. The Government will take on 80% of the risk of the loan. This will provide more cash flow on top of the enhanced working capital loan I announced earlier."
39,ANNUAL BUDGET STATEMENT,,"For the aviation sector, we will implement a suite of measures, comprising rebates on aircraft landing and parking charges, assistance to ground handling agents, and rental rebates for shops and cargo agents at Changi Airport."
40,ANNUAL BUDGET STATEMENT,,I will also grant a 15% Property Tax Rebate for Changi Airport.
41,ANNUAL BUDGET STATEMENT,,"To support commercial establishments in the food services and retail business, the Government will take the lead. NEA will provide a full month of rental waiver to stallholders in NEA-managed hawker centres and markets. Other Government agencies, like HDB, will provide half a month of rental waiver to its commercial tenants. "
42,ANNUAL BUDGET STATEMENT,,"To support establishments that operate in private property, I will also grant a 15% Property Tax Rebate for qualifying commercial properties. I strongly urge landlords to pass this on to their tenants by reducing rentals."
43,ANNUAL BUDGET STATEMENT,,MOT has announced a Point-to-Point Support Package. I am heartened to know that many taxi and private hire car operators have come out strongly to support the initiative by matching the Government’s contribution. This spirit of partnership is what we need to weather this challenging period together.
44,ANNUAL BUDGET STATEMENT,,Details of the Stabilisation and Support Package are in the Annex. [Please refer to Annex A-1.] The Ministers-in-charge of the various measures will share further details in due course.
45,ANNUAL BUDGET STATEMENT,,"We will continue to monitor the situation closely. If needed, we can and are prepared to do more."
46,ANNUAL BUDGET STATEMENT,,I will speak about the Care and Support Package for households later in my speech.
47,ANNUAL BUDGET STATEMENT,,"The COVID-19 outbreak is a stark reminder of the continued importance of maintaining a sound fiscal footing to deal with surprises and unexpected scenarios. In particular, we are able to mount a decisive response to support Singaporeans and workers through uncertain times only because of good long-term planning."
48,ANNUAL BUDGET STATEMENT,,"I announced in 2018 that we plan to raise the GST by two percentage points, to 9%, sometime from 2021 to 2025. This is to raise recurrent revenues to meet our recurrent spending, particularly for healthcare."
49,ANNUAL BUDGET STATEMENT,,"After reviewing our revenue and expenditure projections and considering the current state of the economy, I have decided that the GST rate increase will not take effect in 2021. In other words, the GST rate will remain at 7% in 2021."
50,ANNUAL BUDGET STATEMENT,,"However, we will not be able to put off the increase indefinitely. In fact, this outbreak has reinforced the importance of continued investment in our healthcare system, including the capability to deal with outbreaks. And we will still require recurrent sources of revenue to fund our recurrent spending needs in the medium term."
51,ANNUAL BUDGET STATEMENT,,"Thus, the GST increase will still be needed by 2025. We will assess carefully the appropriate time for the increase. But rest assured we will provide Singaporeans sufficient lead time."
52,ANNUAL BUDGET STATEMENT,,"I want to assure everyone that when we raise the GST rate, we will ensure that our taxes and transfers system remains progressive."
53,ANNUAL BUDGET STATEMENT,,"We will continue to absorb GST on publicly-subsidised healthcare and education. And just as we have done in the past, we will provide an Assurance Package when the GST rate is raised. This will be a $6 billion package for Singaporeans, to cushion the increase as we transition to the higher GST rate."
54,ANNUAL BUDGET STATEMENT,,"GST is paid by all in Singapore, including foreigners working and visiting here. But the Assurance Package will benefit Singaporeans."
55,ANNUAL BUDGET STATEMENT,,"The majority of Singaporean households will receive offsets to cover at least five years’ worth of additional GST expenses incurred. So, the majority of Singaporean households will receive offsets to cover at least five years' worth of additional GST expenses incurred. "
56,ANNUAL BUDGET STATEMENT,,Lower income households will receive much more. Those living in 1- to 3‑room HDB flats will receive offsets equivalent to about 10 years’ worth of additional GST expenses incurred.
57,ANNUAL BUDGET STATEMENT,,"Under the Assurance Package for GST, every adult Singaporean will receive a cash payout of $700 to $1,600 over five years."
58,ANNUAL BUDGET STATEMENT,,"To illustrate, a family of four with a combined income of $6,000 living in a 4‑room HDB flat can receive about $7,000 in offsets over five years in total. This includes cash of about $4,000."
59,ANNUAL BUDGET STATEMENT,,"Over and above the transitional support, we already have the permanent GST Voucher or GSTV scheme. It defrays GST for lower- to middle-income Singaporeans. When the GST is raised, I will enhance the permanent GST Voucher scheme. I will maintain the Government’s public commitment to (a) fully offset the GST for the lower half of retiree households; (b) significantly offset the GST for the upper half of retiree households; and (c) offset about half of the GST for lower income households with no elderly persons."
60,ANNUAL BUDGET STATEMENT,,"This is the Government’s way of ensuring our system of taxes and transfers remains progressive and supports Singaporeans through the change, while enabling us to fund our future needs in a sustainable way."
61,ANNUAL BUDGET STATEMENT,,"To meet this commitment, I will set aside $6 billion for the Assurance Package in the GSTV Fund in this year’s Budget."
62,ANNUAL BUDGET STATEMENT,,"Even as we navigate our near-term challenges, we must maintain our focus on the longer term, and on Singapore’s future."
63,ANNUAL BUDGET STATEMENT,,"I have spoken about the accelerating structural shifts in the world in my previous Budget speeches: first, the decline in support for globalisation; second, the shift in global economic weight towards Asia, which brings new opportunities; third, the rapid advancement of technology, and more recently, the risk of a technologically bifurcated world; and finally, our own transition to an ageing society, which presents challenges and opportunities."
64,ANNUAL BUDGET STATEMENT,,We must understand these shifts and their deep implications as we chart our future together as one Singapore.
65,ANNUAL BUDGET STATEMENT,,"After the Second World War, nations experienced several decades of growth and prosperity. Trade barriers fell, and global trade grew rapidly. Technological advances transformed people’s lives beyond recognition."
66,ANNUAL BUDGET STATEMENT,,"Prosperity gave governments the resources to establish comprehensive safety nets and welfare programmes. These included unemployment benefits, pensions and healthcare, among others."
67,ANNUAL BUDGET STATEMENT,,"But at the same time, globalisation and technology created winners and losers, and widened income inequalities between the skilled and unskilled. There are growing sentiments that globalisation and the multilateral system have failed. As a result, nations are turning inwards. Protectionism and nativism are on the rise."
68,ANNUAL BUDGET STATEMENT,,"An ageing population, disruption to jobs and slowing economic growth are adding to fiscal pressures. Yet it is politically untenable to cut back on social benefits."
69,ANNUAL BUDGET STATEMENT,,"When governments issue debt to fund social spending, they impose a growing debt burden on the next generation. This is happening at a time when the global economy is experiencing weaker growth and dampened sentiment."
70,ANNUAL BUDGET STATEMENT,,"Central banks have lowered interest rates to unprecedented levels. In addition, asset purchases by central banks have resulted in abundant liquidity and raised concerns over the formation of asset bubbles."
71,ANNUAL BUDGET STATEMENT,,"In fact, with limited fiscal space and ultra-low or even negative interest rates, governments and central banks are much less able to mount stabilisation measures."
72,ANNUAL BUDGET STATEMENT,,"On the strategic front, the friction in the US-China relationship is a major source of tension and uncertainty, affecting global economic growth. "
73,ANNUAL BUDGET STATEMENT,,"The recent Phase 1 trade deal between them has headed off an immediate escalation. But it will not resolve the underlying strategic competition. This involves political systems, ideologies and values, and goes beyond trade and technology."
74,ANNUAL BUDGET STATEMENT,,"On present trends, US-China tensions will recreate geopolitical fault lines and portend a bifurcated global order."
75,ANNUAL BUDGET STATEMENT,,"I have sketched out the global structural shifts, economic uncertainties, and strategic tensions. I trust Members will see that we are entering a very challenging time. But we can, and we will pull through."
76,ANNUAL BUDGET STATEMENT,,"To deal with these major shifts, we need a capable government, working closely with our people and a good plan."
77,ANNUAL BUDGET STATEMENT,,"As a city-state, we are small, but nimble. We are a trusted node for trade and investment between Asia and the world. This is because of our political stability, commitment to rule of law and multilateralism, ease of doing business and strong intellectual property protection regime, among others."
78,ANNUAL BUDGET STATEMENT,,"As a multi-cultural society, we have welcomed diversity and embraced openness. Our diversity has made us stronger and more valuable to the world."
79,ANNUAL BUDGET STATEMENT,,"Our biggest asset is our exceptional people. We have come together and weathered many past storms, like the Global Financial Crisis, SARS, and now, the on-going COVID-19 outbreak."
80,ANNUAL BUDGET STATEMENT,,Budget 2020 is our strategic financial plan to prepare Singapore and Singaporeans to meet these challenges and seize new opportunities.
81,ANNUAL BUDGET STATEMENT,,"This Budget, I will lay out our plans in four areas."
82,ANNUAL BUDGET STATEMENT,,"First, to grow our economy, transform our enterprises, to create opportunities for our people."
83,ANNUAL BUDGET STATEMENT,,"Second, to care for and nurture Singaporeans at every stage of their lives, to build a caring and inclusive society, where no one is left behind."
84,ANNUAL BUDGET STATEMENT,.,"Third, to build a liveable and sustainable Singapore in the face of climate change, secure our sovereignty as an independent nation and ensure our fiscal sustainability."
85,ANNUAL BUDGET STATEMENT,,"And fourth, to mobilise Singaporeans to work together in this journey, to build a nation and a home we will always call our own."
86,ANNUAL BUDGET STATEMENT,,Let me start with growing our economy and transforming our enterprises.
87,ANNUAL BUDGET STATEMENT,,The structural changes I described earlier bring both opportunities and challenges. Technology and innovation will drive our productivity and our next phase of growth.
88,ANNUAL BUDGET STATEMENT,,"Amidst declining support for globalisation, most of Asia remains committed to free trade and economic integration. The Asian economies have strong growth drivers and are projected to account for half of global GDP by 2040."
89,ANNUAL BUDGET STATEMENT,,"Singapore is well-positioned to make the most of these structural changes. We recognised these changes early and made an early start on economic transformation. We set up the Future Economy Council, or FEC, in 2017 and we now have 23 Industry Transformation Maps, or ITMs."
90,ANNUAL BUDGET STATEMENT,,"Our restructuring is bearing fruit. In the last three years, overall productivity, as measured by real value‑added per actual hour worked, rose by 2.6% per year. This is an improvement over the 2.2% per year growth in the preceding three-year period."
91,ANNUAL BUDGET STATEMENT,,"Our enterprises are entering new markets and doing business globally. Singapore Business Federation’s 2019 National Business Survey shows that eight in 10 enterprises have an overseas presence, up from seven in 10 the previous year, despite global uncertainties. Their spirit of enterprise augurs well for the future."
92,ANNUAL BUDGET STATEMENT,,"Overall, these efforts at enterprise transformation have translated into good wage growth. Between 2016 and 2019, real median income for Singaporeans grew by 3.7% per year, up from 3.2% per year in the preceding three years."
93,ANNUAL BUDGET STATEMENT,,"Two years ago, I set out our vision of Singapore as a Global-Asia node of technology, innovation and enterprise."
94,ANNUAL BUDGET STATEMENT,,"Our economy will be one driven by innovation and digitalisation. Singapore will serve as a launch pad for multi-nationals and regional corporates to access Asia, and for Asian enterprises to go global. Our enterprises will compete on value and reach new customers. And these enterprises will be powered by a skilled, adaptable and Asia-ready workforce."
95,ANNUAL BUDGET STATEMENT,,"To support this vision, in this Budget, I will introduce a set of measures to drive our Transformation and Growth strategy. There are three key thrusts: first, enabling stronger partnerships; second, deepening enterprise capabilities; and third, developing our people."
96,ANNUAL BUDGET STATEMENT,,"Including sums allocated in previous years, I am allocating a total of $8.3 billion over the next three years to enable Transformation and Growth."
97,ANNUAL BUDGET STATEMENT,,"Let me begin with the first thrust of our Transformation and Growth effort, which is to enable stronger partnerships: (a) with the world, to expand our economic space, and (b) within Singapore, to build on our work through the FEC and ITMs."
98,ANNUAL BUDGET STATEMENT,,"As a small, open economy, we must continue to strengthen partnerships with the world. We have an extensive network of economic linkages, including Free Trade Agreements, International Investment Agreements and Avoidance of Double Taxation Agreements. For example, Minister Indranee signed our latest Avoidance of Double Taxation Agreement with Indonesia earlier this month."
99,ANNUAL BUDGET STATEMENT,,"Beyond economic connectivity, we are enhancing our digital connectivity to create new value. Singapore Customs is connecting our Networked Trade Platform with the customs portals of our trading partners. Just last month, we concluded our first Digital Economy Agreement with Chile and New Zealand. It will foster interoperability, and address frontier issues like artificial intelligence governance, to enable more trade."
100,ANNUAL BUDGET STATEMENT,,"The digitalisation of finance will also open up new ways of doing business. Between 2015 and 2019, annual investments in FinTech (Financial Technology) have risen six-fold to over $1 billion. Players from different domains and around the region are coming together to bid for the MAS' digital banking licences."
101,ANNUAL BUDGET STATEMENT,,"To make the most of our global links, we must strengthen partnerships within Singapore to bring good ideas to global markets."
102,ANNUAL BUDGET STATEMENT,,"Under our Research, Innovation and Enterprise 2020 Plan, we are sustaining investment into promising ideas. These include artificial intelligence, industrial robotics, urban solutions and sustainability, and the biomedical sciences, among others."
103,ANNUAL BUDGET STATEMENT,,"Through partnerships among the Government, industry and the research community, we are turning these ideas into new businesses with global potential."
104,ANNUAL BUDGET STATEMENT,,"For instance, Singapore was one of the first cities to allow autonomous vehicle, or AV, testing on public roads. Many AV players have set up here, testing their technologies with the National University of Singapore (NUS) and Nanyang Technological University (NTU), seeking to win the global race."
105,ANNUAL BUDGET STATEMENT,,"In the biomedical industry, the number of start-ups has doubled from 2014. More than 300 biomedical start-ups are now bringing discoveries from bench to bedside and looking to export them to the region."
106,ANNUAL BUDGET STATEMENT,,"In fact, our research institutes are part of the global fight against COVID-19, developing diagnostic kits already in use here and sent to China. This is one of the fruits of our long-term investments in research and innovation."
107,ANNUAL BUDGET STATEMENT,,"Within each industry, we need to strengthen partnerships to deepen industry-wide capabilities. Even as our enterprises compete to differentiate themselves, they must come together to solve common challenges."
108,ANNUAL BUDGET STATEMENT,,"Trade Associations and Chambers, or TACs, play an important role. For example, the Container Depot and Logistics Association (Singapore) is developing an electronic payment system that can help depot operators and transport companies save time and cost. Details are in the Annex. [Please refer to Annex B-4.]"
109,ANNUAL BUDGET STATEMENT,,"To sustain the good progress, we will enhance our support for TACs to scale up and raise the capabilities of their industries."
110,ANNUAL BUDGET STATEMENT,,"Enterprise Singapore will launch a pilot Executive‑in‑Residence programme, to fund more than 10 TACs covering all sectors of the economy, to hire experienced executives and provide expert advice to enterprises in their industries."
111,ANNUAL BUDGET STATEMENT,,"Likewise, Merchants’ Associations play a critical role in upgrading heartland enterprises, such as what the Chong Pang City Merchant and Hawker's Association has done."
112,ANNUAL BUDGET STATEMENT,,"This year, Enterprise Singapore will launch a new Heartland Enterprise Upgrading Programme to support Merchants' Associations to drive transformation of heartland enterprises. [Please refer to Annex B-1.]"
113,ANNUAL BUDGET STATEMENT,,"I have covered how we are deepening partnerships. The second thrust of our Transformation and Growth is to deepen capabilities, at every stage of an enterprise's growth. From starting up, to growing, to transforming further."
114,ANNUAL BUDGET STATEMENT,,"Our enterprises must be the incubators of innovation, the crucibles for skills upgrading and the creators of good jobs for our people."
115,ANNUAL BUDGET STATEMENT,,"Many of our enterprises are deepening their capabilities – by innovating, digitalising, and venturing overseas. These include smaller companies like Yong Leng Trading Company, a local provider of sealing solutions for industrial customers, and PDS International, a developer and distributor of personal protective equipment. By adopting digital platforms, they have accessed new markets, raised revenues and reduced costs."
116,ANNUAL BUDGET STATEMENT,,"Larger local companies are also transforming. Goldbell Group, an industrial vehicle leasing company, launched an in-house accelerator, while Moveon, an optics manufacturer, partnered our research institutes to develop enhanced production technologies for micro-optical systems. More details are in the Annex. [Please refer to Annex B-4.]"
117,ANNUAL BUDGET STATEMENT,,"We will enhance our support to enterprises, at each stage of their growth, to deepen their capabilities in an enterprise-centric way."
118,ANNUAL BUDGET STATEMENT,,"Let me begin with start-ups. Our start-up eco-system is vibrant. There are about 3,800 technology start-ups in Singapore and about 150 venture capital funds investing in start-ups here and in the region. Our start-up eco-system is ranked in the top 15 globally in the Global Startup Ecosystem report."
119,ANNUAL BUDGET STATEMENT,,"Startup SG helps start-ups get their ideas off the ground. It provides holistic support, including co-investments, mentorship and physical space. Through co-investment schemes like Startup SG Equity, we have catalysed over $560 million in private sector funding over the last four years."
120,ANNUAL BUDGET STATEMENT,,"This year, we will improve support for deep-tech start-ups. Deep-tech start-ups are those in emerging technology areas such as pharmbio and medtech, advanced manufacturing and agri-food tech. They have high potential to be competitive and stimulate innovation in their sectors. "
121,ANNUAL BUDGET STATEMENT,,"But these start-ups need larger investments, longer gestation periods and face higher risks. Investors are hence less prepared to invest in deep-tech start-ups."
122,ANNUAL BUDGET STATEMENT,,"To catalyse investment into deep-tech start-ups, I will set aside an additional $300 million under the Startup SG Equity. We expect this to draw in more than $800 million of private funding over the next 10 years. This will give deep-tech start-ups better access to capital, expertise and industry networks. [Please refer to Annex B-1.]"
123,ANNUAL BUDGET STATEMENT,,"Beyond start-ups, many enterprises, both new and established, are seeking to grow. We have been supporting them, through schemes such as the SMEs Go Digital programme; and the Market Readiness Assistance grant."
124,ANNUAL BUDGET STATEMENT,,"This year, we will enhance support for these enterprises through an Enterprise Grow Package. This Package aims to help enterprises identify business needs, adopt pre-approved digital technologies and take the first steps to enter new markets."
125,ANNUAL BUDGET STATEMENT,,"First, we will launch the GoBusiness platform, a single touchpoint for enterprises to transact with Government digitally."
126,ANNUAL BUDGET STATEMENT,,"Second, we will drive greater adoption of digital technology. We will expand the SMEs Go Digital programme. Across all 23 ITM sectors, we will have Industry Digital Plans or equivalents, and enable enterprises to access pre-approved digital solutions."
127,ANNUAL BUDGET STATEMENT,,"Third, to help more enterprises enter new markets, we will enhance the Market Readiness Assistance grant by expanding the funding support and coverage, to include, for example, FTA consultancy. [Please refer to Annex B-1.]"
128,ANNUAL BUDGET STATEMENT,,"We must continue to support the growth of our enterprises and as they mature, drive deeper transformation. "
129,ANNUAL BUDGET STATEMENT,,"Today, through the Enterprise Development Grant, or EDG, Enterprise Singapore provides integrated support for enterprises to innovate and internationalise. For enterprises to transform, they need to strengthen their leadership and management capabilities."
130,ANNUAL BUDGET STATEMENT,,"This year, we will introduce an Enterprise Transform Package, with a focus on leadership. Enterprise Singapore will launch the Enterprise Leadership for Transformation Programme, to support business leaders of promising small and medium enterprises in achieving the next bound of growth."
131,ANNUAL BUDGET STATEMENT,,"Over the next three years, we aim to support business leaders of 900 enterprises in business transformation, with training and mentorship."
132,ANNUAL BUDGET STATEMENT,,"We will work with Institutes of Higher Learning or IHLs, banks, and industry experts, and facilitate collaboration. In tandem, we will continue to broaden transformation through the EDG, by expanding its reach. In FY2020, we expect to support about 3,000 projects through the EDG, an increase of more than 10% from the number today."
133,ANNUAL BUDGET STATEMENT,,"The third thrust of our Transformation and Growth effort is to develop our people, so as to enable our people to access good jobs, earn good wages and stay employable. Economic growth is a means to creating a better life for our people."
134,ANNUAL BUDGET STATEMENT,,We must nurture every Singaporean to their fullest potential.
135,ANNUAL BUDGET STATEMENT,,"The Government's promise to Singaporeans is this: regardless of your starting point, as long as you are willing to learn, we will support you to learn throughout life – in pre-employment, in your working years and as we pursue lifelong learning and employability."
136,ANNUAL BUDGET STATEMENT,,"We will bring in different partners, including IHLs, enterprises and the Labour Movement to help you do so."
137,ANNUAL BUDGET STATEMENT,,"Let me begin with the role of our IHLs. Our IHLs provide a strong foundation in learning and have partnerships with industry. IHLs and the industry have distinct roles, and by aligning these to keep learning relevant, students can secure good jobs."
138,ANNUAL BUDGET STATEMENT,,Employment rates are high and starting salaries have increased. We develop Singaporean talent in partnership with enterprises under the Singapore-Industry Scholarship scheme. Many of them have graduated and are developing their careers with leading enterprises like ST Engineering and Micron.
139,ANNUAL BUDGET STATEMENT,,"Our local students are well-prepared to thrive in other countries and cultures, including in Asia. About half of all local IHL students today gain experience abroad, through programmes such as internships, exchanges and service learning or study trips."
140,ANNUAL BUDGET STATEMENT,,"In my pre-Budget dialogue with youth leaders, I was struck by their understanding of the importance of learning new skills and exploring new opportunities. They look forward to overseas exposure and postings in the region."
141,ANNUAL BUDGET STATEMENT,,"To support our local students to acquire cross-cultural skills and understand our region better, we will set ourselves a ""70-70"" target – 70% of local IHL graduates to have an overseas experience, and 70% of this group to have exposure to ASEAN, China, or India."
142,ANNUAL BUDGET STATEMENT,,"To achieve this target, we will introduce a new Asia-Ready Exposure Programme to support local youths' visits to cities in ASEAN, China or India. We will also enhance support for internships under the Global Ready Talent Programme."
143,ANNUAL BUDGET STATEMENT,,"Beyond pre-employment education, we must also support our people who are already at work. With shorter technology cycles and more intense global competition, skills acquired when we are young need to be constantly refreshed. Career transitions will be more common, even the norm."
144,ANNUAL BUDGET STATEMENT,,"Our SkillsFuture movement seeks to enable our people to learn, develop new skills and stay employable."
145,ANNUAL BUDGET STATEMENT,,"Five years after the launch of SkillsFuture, we have made good progress. The training participation rate has risen, from 35% in 2015, to 49% in 2019. As of end 2019, the SkillsFuture Credit has helped more than half a million Singaporeans pick up new skills and develop new interests. This includes Mr Koh Wui-Tek, a FinTech executive who applied his learning in project management to serving his clients, as well as Mdm Juriah Jahaya, a certified trainer who deepened her people development skills."
146,ANNUAL BUDGET STATEMENT,,Singaporeans are also upskilling and accessing good jobs in growth sectors with the support of employers. Younger Singaporeans are undergoing on-the-job training while getting a qualification. Singaporeans who have been working for some time have adapted and grown their skills.
147,ANNUAL BUDGET STATEMENT,,"One good example is Ms Nur Hidayah Binte Abu Bakar, whom I met at WSG last year. After leaving the electronics industry, Ms Hidayah joined AETOS Holdings as an Auxiliary Police Officer. She went through the tough training as part of the Professional Conversion Programme. Today, she not only earns more, and has a clearer career pathway, but she is also helping to keep Singapore safe. [Please refer to Annex B-4.]"
148,ANNUAL BUDGET STATEMENT,,"I am very encouraged by the efforts made by Singaporeans to acquire new skills, in the midst of the major structural changes in the global economy. To further support them in this journey, the Government will invest in the Next Bound of SkillsFuture. There will be three elements to this: first, enabling the individual; second, enhancing the role of our enterprises; and third, a special focus on mid-career workers."
149,ANNUAL BUDGET STATEMENT,,"First, to support Singaporeans to continue learning, I will provide a one-off SkillsFuture Credit top-up of $500 for every Singaporean aged 25 years and above. The top-up will be available for use from 1 October 2020."
