,title,names,text
14,ROAD TRAFFIC (AMENDMENT) BILL,,Mr Melvin Yong asked what the penalties are for AV trial participants who do not buy the appropriate insurance or fail to place the stipulated security deposit with LTA. Companies or individuals which do not or fail to do so will not be issued a test licence to conduct AV trials.
15,ROAD TRAFFIC (AMENDMENT) BILL,,"Mr Melvin Yong asked if LTA would consider mandating that trial data be transmitted real-time to LTA's Intelligent Transport System Centre. Currently, the answer is that trial participants are not required to do so, but I take that point and we are already requiring LTA to get this system set up for real-time transmission in the longer term for all the AV trials."
16,ROAD TRAFFIC (AMENDMENT) BILL,,"Mr Melvin Yong also asked if AVs would be subjected to Certificates of Entitlement (COE) should there be an increase in AVs being trialled on our roads. In the longer term, when AV technology is mature and deployed widely in public, there does not seem to be any reason why we should exempt them from our COE system. But again, these are early days. We will review the policy at an appropriate point in time."
17,ROAD TRAFFIC (AMENDMENT) BILL,,"Mr Louis Ng asked about the rationale for the maximum penalty of $5,000 for first time offenders who obstruct AVs during trials. We have set a relatively high bar to deter acts of interference, some of which could cause the AV to behave in a way that endangers the safety of other road users. Five thousand dollars is the maximum penalty for the offence, and the courts will be able to calibrate the actual fine to the severity of the circumstances and consequences of any offence or accident."
18,ROAD TRAFFIC (AMENDMENT) BILL,,Page: 88
19,ROAD TRAFFIC (AMENDMENT) BILL,,"Mr Sitoh Yih Pin, Mr Thomas Chua, Er Dr Lee Bee Wah and Mr Henry Kwek raised concerns that the advent of new technologies like AVs and private hire cars may disrupt the livelihood of Singaporeans. This is something that we are equally concerned about. But as we have all said, rather than impeding the adoption of these technologies, which are beneficial to all Singaporeans, we should focus our efforts on helping our transport workforce adapt to these inevitable disruptions over a 10-15 years' timeframe. Together with our unions and companies, we can help our drivers upgrade their skills and perhaps take on higher value and better paying jobs. And I am equally happy, like Er Dr Lee Bee Wah that companies are coming out with novel rental schemes including dual shifts and hourly rates so that taxi drivers can be helped with their earnings."
20,ROAD TRAFFIC (AMENDMENT) BILL,,"Next, let me address Members' questions on private hire cars. Several Members spoke about levelling the playing field between taxis and private hire cars."
21,ROAD TRAFFIC (AMENDMENT) BILL,,"Mr Melvin Yong asked if we will impose Quality of Service standards on private hire car operators. Mr Louis Ng would like a Code of Conduct to be imposed on private hire car drivers. Mr Ang Hin Kee suggested that we impose a licensing fee on private hire car booking service operators. We take issues related to the safety of commuters very seriously. This is why we will be requiring private hire car drivers to obtain a vocational licence. And when we do so, this vocational licence framework will impose on private hire car drivers the same demerit point system that is currently applied across the taxi drivers today. Private hire car drivers will also have to abide, under this framework, to similar Conduct Rules as taxi drivers − cleanliness, dressing and all those. As we are not planning to license private hire car booking service operators for now, there will be no licencing fees. This light-touch approach allows the industry, which is still evolving, to continue to innovate and benefit commuters, but also at the same time, ensures commuter safety. I believe this is an appropriate approach for now, but we will continue to monitor closely and adjust as needed."
22,ROAD TRAFFIC (AMENDMENT) BILL,,"Mr Yee Chia Hsing asked whether we can allow taxi companies to convert part of their taxi fleets to private hire cars, and if we will limit the losses which operators such as Uber and Grab can incur. The role of Government is to put in place an appropriate regulatory framework for businesses to operate. I do not believe and we should not be taking on the responsibility for their profits or losses as a government. Operators must make their own business decisions, and the market will impose the necessary discipline over a period of time."
23,ROAD TRAFFIC (AMENDMENT) BILL,,"As for the conversion of taxis to private hire cars, taxi companies today enjoy some concessions which are not applicable to private hire cars. For example, taxi companies today pay the Prevailing Quota Premium (PQP) for Category A vehicles for all their taxis, despite the fact that many of the taxis actually belong to the Category B of the COE system. Therefore, it would not be right to allow taxi companies to enjoy these concessions on the one hand and then later, re-registering the vehicle as a private hire car."
24,ROAD TRAFFIC (AMENDMENT) BILL,,"Mr Louis Ng asked why private hire cars must adhere to the child seat rule but taxis need not. The child seat rule is imposed on all vehicles for safety reasons. But the Government has allowed a concession for taxis for practicality reasons, as taxis can be street hailed, and it would be quite unreasonable to expect all taxi drivers to ensure that their taxis come equipped with booster seats and child restraints at all times, or to turn away street hail passengers with children."
25,ROAD TRAFFIC (AMENDMENT) BILL,,Page: 89
26,ROAD TRAFFIC (AMENDMENT) BILL,,"Private hire cars, on the other hand, are pre-booked and passengers can indicate if they require booster seats or child restraints when making the booking. The Government's exemption of taxis from the child seat rule is the outcome of trying to balance between practicality on the one hand and safety on the other. Having said this, I do take your point that an argument can indeed be made to similarly exempt private hire cars from the child seat rule. But for now, we have decided to err on the side of ensuring the safety of child passengers on PHCs."
27,ROAD TRAFFIC (AMENDMENT) BILL,,Er Dr Lee Bee Wah expressed concern over congestion at taxi stands. Our intent is for taxi stands to remain solely for the use of taxis. This is also in line with our intent to keep the street hail market solely for taxis.
28,ROAD TRAFFIC (AMENDMENT) BILL,,"Mdm Speaker, these discussions on various aspects of taxi and private hire car services also illustrate that while the two serve similar markets, there are key differences not only in how we regulate them, but the concessions available to them. Hence, in discussing a level playing field, we need to recognise that it would have to be in the total context of not just regulations, but also concessions."
29,ROAD TRAFFIC (AMENDMENT) BILL,,"Mr Ang Kin Kee raised two questions on the general suspension order. First, whether LTA will permanently disallow a private hire car booking service provider who has received multiple suspension orders from operating its services."
30,ROAD TRAFFIC (AMENDMENT) BILL,,"The suspension order, including the possibility of multiple orders, is a significant regulatory threat which we believe will be sufficient to make service providers take the rules seriously. We will consider stronger regulation if and when necessary."
31,ROAD TRAFFIC (AMENDMENT) BILL,,"Second, Mr Ang asked if LTA will set up a feedback channel to update and inform commuters when a particular private hire car booking service operator has been suspended. LTA will ensure that sufficient notice and publicity to both drivers and commuters is given before a suspension order commences. LTA will study the best channels to do so."
32,ROAD TRAFFIC (AMENDMENT) BILL,,Mr Dennis Tan asked if such a suspension order may be too harsh given that private hire car booking service providers are operating somewhat differently from the taxi industry. But I would like to assure him that this actually commensurates with the powers that LTA has over other transport service providers today.
33,ROAD TRAFFIC (AMENDMENT) BILL,,"To put this in context, as I think Mr Ang also mentioned just now, LTA has the power today to revoke or suspend the licences of taxi operators which do not comply with LTA's licencing conditions or directives. A general suspension order has the same effect as a licence suspension. Like a licence suspension or revocation, the general suspension order is also a power of last resort to be applied only if they are serious and repeated breaches on our rules. The affected private hire car booking service provider will also be given ample opportunity to present its case to LTA."
34,ROAD TRAFFIC (AMENDMENT) BILL,,Page: 90
35,ROAD TRAFFIC (AMENDMENT) BILL,,"Mr Dennis Tan also expressed concerns that it would not be fair for LTA to penalise all drivers affiliated to any particular PHC booking service because of the irresponsible action of a few. I would like to clarify that drivers affiliated with a PHC booking service provider who has been imposed with a general suspension order do not lose their vocation licences and they can continue to drive for other PHC booking service providers, just like taxi drivers."
36,ROAD TRAFFIC (AMENDMENT) BILL,,"Er Dr Lee Bee Wah asked about the criteria for Private Hire Car Driver's Vocational Licence holders, such as nationality and minimum age."
37,ROAD TRAFFIC (AMENDMENT) BILL,,"There are no changes to the criteria announced last year. Non-Singapore citizens will be granted a Private Hire Car Drivers' Vocational Licence only if they are employees of chauffeured services companies. And as for a minimum age criterion, our view is that requiring PHC drivers to have a minimum driving experience of two years should be adequate to reasonably ensure passenger safety. And, the number of years of driving experience may, in fact, be more important than age. When the age was set at 30 for taxi drivers, it was meant to persuade drivers not to take this on early in their life as a permanent vocation."
38,ROAD TRAFFIC (AMENDMENT) BILL,,Mr Ang Hin Kee suggested that the Government ensures that private hire car drivers are free to switch platforms whenever they deem necessary.
39,ROAD TRAFFIC (AMENDMENT) BILL,,"Agreements between drivers and private hire car booking service operators, including the possibility of switching to driving for other operators, should be left as a commercial decision, as per my answer to Mr Yee Chia Hsing − let the market decide. Drivers are advised to carefully read the terms and conditions, and ensure that they are fully aware of their rights and obligations, before signing up with an operator. Perhaps we could suugest that the National Private Hire Vehicles Association may wish to take this up with the various operators."
40,ROAD TRAFFIC (AMENDMENT) BILL,,"Mr Melvin Yong and Mr Louis Ng asked how we would regulate ride-sharing services such as GrabHitch. Er Dr Lee Bee Wah asked how we would regulate what seems to be private hire car services that ferry school children to and from school. I believe Er Dr Lee Bee Wah was referring to was as Schoolber, which helps parents roster themselves to carpool to send their children to school using their own private cars."
41,ROAD TRAFFIC (AMENDMENT) BILL,,"I would like to clarify that GrabHitch and Schoolber are carpooling services, not to be confused with private hire car services. Our regulations allow a driver to use private vehicles to give rides to others travelling to the same destination or in the same direction as himself, and for the driver to collect a small fee on a cost recovery basis, not for profit. This is different from private hire car services, where the intent is for the drivers to provide rides as a source of income. Hence, we do not intend to regulate carpooling services. Commuters who are thinking of using such services should assess for themselves their own comfort with the services, in particular, service, including the Chihuahua case. Over regulation of this budding initiative will most likely curtail the growth between private arrangements. If they are not comfortable with such safety issues or have reservations, they may want to use licenced taxis or private hire car services or licenced school bus services, if they are really not comfortable with this pooling service."
42,ROAD TRAFFIC (AMENDMENT) BILL,,Page: 91
43,ROAD TRAFFIC (AMENDMENT) BILL,,"Mr Sitoh Yih Pin commented that Power-assisted Bicycles (PABs) are similar to lower-powered motorcycles, and called for compulsory road safety training for PAB users."
44,ROAD TRAFFIC (AMENDMENT) BILL,,"The new technical requirements for PABs, introduced last year, limit PABs to a maximum device speed of 25km/h, which is roughly my cycling speed. The motor must also be cut off when the user is not pedalling. So, if there is no pedalling power, he really cannot get the vehicle to go faster. In our view, this is more akin to being a bicycle with power assistance. Thus, we have assessed that we do not need to mandate road safety training for PAB users. We will continue, of course, to work with the Traffic Police to educate PAB users on safe behaviour and practices, regardless of whether it is more like a motorcycle or more like a bicycle. Nevertheless, safety for them is important."
45,ROAD TRAFFIC (AMENDMENT) BILL,,"Mr Dennis Tan asked about seizure procedures and requirements. I did not quite get the full query, but I would try and answer to take in all the questions."
46,ROAD TRAFFIC (AMENDMENT) BILL,,"LTA has the power to seize PMDs and PABs as long as there are any behavioural offences such as speeding and reckless driving. These are offences for seizure, including illegal modifications that do not meet what has been stipulated in terms of the width of the vehicle, the weight of the vehicle and the speed limits structurally placed on the vehicle. Any of these is seizable offences."
47,ROAD TRAFFIC (AMENDMENT) BILL,,"Er Dr Lee Bee Wah expressed concerns that illegally modified private hire cars could pose a danger to the safety of commuters. I fully agree with the Member. We take a very serious view of illegal modifications, whether it is of private hire cars or private cars. We will continue to ensure that motorists who illegally modify their vehicles are taken to task."
48,ROAD TRAFFIC (AMENDMENT) BILL,,"Before I conclude, Mdm Speaker, I just want to address Mr Azmoon's story about him going green. I applaud that but the incentives to get more people like the Member, to go green would be taken under other initiatives."
49,ROAD TRAFFIC (AMENDMENT) BILL,,"Mdm Speaker, in summary, this Bill seeks to update our regulations to cater to various innovations in the land transport sector, most notably the AV technology and private hire car services, while continuing to ensure the safety of the public. It is a balanced stance to ensure commuters' interest, drivers' welfare and business, as many of the Members have raised points about. With that, Mdm Speaker, I beg to move."
50,ROAD TRAFFIC (AMENDMENT) BILL,Mr Azmoon Ahmad,Mr Azmoon Ahmad: I would like to have a clarification from the Minister. Does the Ministry make a difference between a driverless car and an autonomous vehicle?  
51,ROAD TRAFFIC (AMENDMENT) BILL,Mr Ng Chee Meng,"Mr Ng Chee Meng:Thank you. I do apologise I did not get to that point. It is taken into account under the SAE International J3016, where there are different categories of automation. Under our laws, it will be under levels 3, 4 and 5 from high automation to full automation which is driverless. So, it is range that we put these vehicles under this framework law."
52,ROAD TRAFFIC (AMENDMENT) BILL,,Page: 92  
53,ROAD TRAFFIC (AMENDMENT) BILL,Mr Dennis Tan Lip Fong,"Mr Dennis Tan Lip Fong: I thank the Minister for the answers to my questions. Just a clarification on the last point that you were trying to answer. My question relates to non-compliant powered-assisted bicycles as well as the other non-compliant mobility devices. For the non-compliant bikes, for example, e-bikes which are supposed to be registered but are not registered. My question is when these are seen in public, when the LTA officers see these devices being used in public, will they be seized or do they have to be committing a separate offence, for example, going at high speed or further illegal modification, in the case of a mobility device?  "
54,ROAD TRAFFIC (AMENDMENT) BILL,Mr Ng Chee Meng,"Mr Ng Chee Meng: For such non-compliant PAB and PMD devices, once you are non-compliant, you are liable to be seized. But as most things operational on the ground, many of the executive judgement is left to the enforcement officers, and we will leave it as that. So, sometimes a person may really not know that he has contravened something and it was done before this law was passed, and for all the different complexities, I will trust the officers on the ground to make the judgement call. The key point is all these offences are seizable offences."
55,ROAD TRAFFIC (AMENDMENT) BILL,Mr Yee Chia Hsing,"Mr Yee Chia Hsing: Thank you, Madam. On the conversion of a taxi fleet to private hire cars, I believe that if we can allow the taxi companies to convert the taxi fleet, it lowers their cost and it allows them to lower the rental that they charge to taxi drivers. Can we then offer the taxi companies an option where we will let them pay a conversion fee to cover the difference in the COE, as well as any administrative expenses that the LTA has incurred to do the conversion?  "
56,ROAD TRAFFIC (AMENDMENT) BILL,Mr Ng Chee Meng,"Mr Ng Chee Meng: Madam, for the conversion, I have two points. One is that taxi companies have already starting their own version of private hire cars, so there is enough market space for them to do the necessary calculations for a viable business model. To give them a double benefit, I think it is premature and probably not the right thing to do either. So, for that I think we will just leave space for the businesses to consider their own business models and viability.  "
57,ROAD TRAFFIC (AMENDMENT) BILL,Mr Ang Hin Kee,"Mr Ang Hin Kee: A question for the Minister. Recently, LTA doubled the licensing fees for taxi operators from 0.01% to 0.02%. Earlier, you mentioned that there is no plan to currently impose licensing fees on private hire operators. It basically has some irony to that because taxi operators have a lot more rules to comply with and there is doubling of their fees. Whereas now we got to supervise and monitor this group, but there is no fee charged to them and therefore, other groups have to incur the fees that have to be paid. Perhaps the Ministry should consider and review this process of not charging the fee on the private hire operators."
58,ROAD TRAFFIC (AMENDMENT) BILL,Mr Ng Chee Meng,"Mr Ng Chee Meng: Madam, I will take the Member's point. We can take a look at it. I do understand that licensing fee of 0.01% does not constitute a large proportion. Like I said, I take your point. We can take a look at it and see how a levelled field can be achieved overtime as what we had done last year.  "
59,ROAD TRAFFIC (AMENDMENT) BILL,Mdm Speaker,"Mdm Speaker : Ms Thanaletchimi. Keep it short, please.  "
60,ROAD TRAFFIC (AMENDMENT) BILL,Ms K Thanaletchimi (Nominated Member),"Ms K Thanaletchimi (Nominated Member):Thank you, Madam. I would like to seek two clarifications on autonomous motor vehicles. Are regular motor vehicles with auto pilot function considered a subset of autonomous motor vehicles? If yes, will the eventual insurance that is applicable for autonomous motor vehicles be applicable to this?"
61,ROAD TRAFFIC (AMENDMENT) BILL,,Page: 93
62,ROAD TRAFFIC (AMENDMENT) BILL,,"The second clarification is on private hire car booking service. When issued with the suspension order on a private hire car booking service operator, for example Operator A, can the affiliated driver of Operator A join Operator B to provide private hire car services during the suspension period?"
63,ROAD TRAFFIC (AMENDMENT) BILL,Mr Ng Chee Meng,"Mr Ng Chee Meng: Mdm Speaker, the answer to the first question is likely to be yes and yes, in its early days. And whether a driver can drive for another service operator, the answer is also yes."
64,ROAD TRAFFIC (AMENDMENT) BILL,,"Question put, and agreed to."
65,ROAD TRAFFIC (AMENDMENT) BILL,,Bill accordingly read a Second time and committed to a Committee of the whole House.
66,ROAD TRAFFIC (AMENDMENT) BILL,Mr Ng Chee Meng,The House immediately resolved itself into a Committee on the Bill. - [Mr Ng Chee Meng].
67,ROAD TRAFFIC (AMENDMENT) BILL,,Bill considered in Committee; reported without amendment; read a Third time and passed.
68,ROAD TRAFFIC (AMENDMENT) BILL,,Page: 93   
69,ROAD TRAFFIC (AMENDMENT) BILL,,
70,ROAD TRAFFIC (AMENDMENT) BILL,,
71,ROAD TRAFFIC (AMENDMENT) BILL,,
