,title,names,text
12,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,I would like to ask the Minister if you can help us understand what else we can do to be an integrated public service.
13,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),Assoc Prof Fatimah Lateef (Marine Parade),"Assoc Prof Fatimah Lateef (Marine Parade): Mdm Chair, we live in extremely challenging and exciting times. Change has to be the only constant in our lives and it is also how we transform ourselves and our mindsets to keep abreast. The Singapore Public Service is highly qualified and capable, ranks well in terms of effectiveness and regulatory quality, at the global level. The staff form a part of the public service leadership helping in the formulation of policies for Singapore and upholding Singaporean interests."
14,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"As such, the need for robust, versatile, rapid thinking, informed and sensitive individuals necessary. With globalisation and a more connected world, our Public Service must be prepared with resourcefulness, creativity and adaptability."
15,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,How do we ensure our public service staff can:
16,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Firstly, continuously learn and develop experiential capabilities;"
17,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Secondly, execute a collaborative culture across organisations and Ministries to reduce wastage, enhance efficiency and productivity, especially in the areas of procurement, manpower and budgeting;"
18,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Thirdly, share best practices over various platforms as well as keep open communications channel. Here is where teamwork to strengthen various domains must come hand-in-hand with breaking down the unnecessary silos; and"
19,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Finally, be more integrated in our heartlands and the issues the man-on-the-street faces. This is also where some form of sharing of databases may be sensible, within limits of maintaining confidentiality."
20,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),Mr Lee Yi Shyan (East Coast),"Mr Lee Yi Shyan (East Coast): Mdm Chair, Singapore's Public Service is renowned for its transparency and efficiency. In fact, it often tops international rankings. In the early days, the Public Service created many world-class infrastructure such as the PSA Port, Changi Airport, HDB housing, Garden City, Intelligent Island, Jurong Island and so on, all of which we are very proud of."
21,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"In recent years, however, competition has caught up in fast and furious ways. Some cities might have even surpassed us in hard infrastructure, technology applications and people- and business-friendly regulations. Singaporeans who travel frequently often warn that we should not slacken in our efforts to improve."
22,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"As our society matures, so has our Public Service. Our public institutions appear to be much larger, having more specialisations and divisions of work, longer command chain and slower decision-making. It does not help if our newly-recruited officers serving the public do not walk the ground, or those serving businesses do not understand how SMEs work."
23,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Mdm Chair, I would like to ask the Minister for his vision and plans for an innovative and integrated Public Service. Would he consider setting up a ""Cut Red Tape Task Force"" to simplify regulatory burden on our businesses? How can the Public Service culture be improved to empower officers, young and long-serving, to challenge the status quo, take initiatives and drive change? How often do officers keep track of competition to stay ahead? How does the Service learn from the best practices in the private sector to keep itself lean and mean? How could there be more strikers in the team, borrowing a soccer parlance?"
24,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"The late Goh Keng Swee's once said of the EDB: ""It's better to hold back a stallion than to kick a mule"". Would this quote still be apt to describe the frontier-charting spirit of our Public Service?"
25,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),Dr Intan Azura Mokhtar (Ang Mo Kio),"Dr Intan Azura Mokhtar (Ang Mo Kio): Mdm Chair, the Public Service is an important cornerstone of our society's functions and governance."
26,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Recent events that threaten the functions, privacy and security of our public sector are a cause for concern."
27,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"For example, earlier this week, it was reported that our Ministry of Defence I-Net System was breached. The personal data of more than 850 national servicemen and employees were stolen which included their NRIC numbers, telephone numbers and dates of birth. MINDEF's Deputy Secretary said that the attack and breach were targeted and well-planned, and that they could not have been the work of casual hackers or criminal gangs. That is worrying."
28,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"If a syndicate or an organised group has managed to breach one of our most well-equipped systems, by the Ministry of Defence, no less, it leaves little to wonder how well-guarded our public sector systems are and how well-equipped our public servants are in ensuring the functions, privacy and security of our public sector systems."
29,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"A study done by Accenture which surveyed 150 federal, state and local government executives in the US, found that almost 90% of respondents agreed with the statement that ""cyber attacks are a bit of a black box; we don't quite know how or when they will affect our organisation""."
30,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Another similar survey was done with 2,000 executives from large enterprises. It is interesting to note that 78% of commercial organisation respondents are confident that its cyber security strategy will demonstrate valuable results, while 53% of government agency respondents are confident this is so. Even though these findings are from the US, it is worth learning from their responses regarding new public sector capabilities."
31,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Given the current interest and emphasis on building new and strategic capabilities in areas such as cyber security and intelligence, data analytics, and digital and software engineering, I would like to ask the Prime Minister's Office how are our Public Service and public officers being prepared to stay ahead of the curve?"
32,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),Mr Liang Eng Hwa (Holland-Bukit Timah),"Mr Liang Eng Hwa (Holland-Bukit Timah): Mdm Chair, at last year's PMO Committee of Supply (COS), Deputy Prime Minister Teo signalled strongly about the Government building stronger engineering capabilities across the Public Service. He announced that the Public Service will employ an additional 1,000 engineers and raise the salaries of our public sector engineers to attract and retain engineering officers in the Service."
33,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Last year, at the public service leadership dinner, Deputy Prime Minister Teo, also mentioned about the need to prepare Singapore and Singaporeans towards a Smart Nation. He highlighted that digitisation will transform the way we work and deliver public services. He also spoke about the cross-cutting issues facing the Public Service and how the Service could work together to address those issues to ensure coordination and coherence across the whole-of-Government."
34,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,One of the CFE's recommendations called for the Government to harness data as an asset and to build deep capabilities in data analytics.
35,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"I would like to use this opportunity at the COS to seek an update from the Prime Minister's Office on the progress in these areas; in particular, on how the Public Service is investing in strategic capabilities such as engineering, digitisation and data analytics."
36,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),Ms Chia Yong Yong (Nominated Member),"Ms Chia Yong Yong (Nominated Member): Madam, I declare my interests as the President of SPD and Board Member of SG Enable."
37,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Yesterday, I spoke on the need for a mindset change in the HR policies of the Public Service Division in the employment of persons with disabilities. I also recognised that the final employment decisions are rightly left to the respective agencies but, nonetheless, observed that unless the human resource teams of the PSD and the respective agencies share the same values and commitment as our political leaders and the Head of the Civil Service, we will see very little progress. It has been a year since the Government announced plans to employ persons with disabilities."
38,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"On Sunday, I did a search on the website of the PSD on the word ""inclusive"" just to see if I could find any progress. It returned 14 results, including one search result for ""inclusive of GST"". There are actually two close results. One was a speech by Deputy Prime Minister Teo in 2012 at the Committee of Supply in which he spoke in the context of the re-employment in the Public Service for retiring officers. The next was Minister Tan Chuan-Jin giving his speech at the Singapore HR Awards in 2016 for the employment of persons with disabilities by public agencies."
39,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"I want to know if employment is indeed inclusive. I want to ask and I hope that Deputy Prime Minister will give us the replies. At this time, I would like to acknowledge that it is not going to be easy but I also appeal to the Public Service Division on its second core value which is − Please go the extra mile; please seek feedback and suggestions and also assistance from SG Enable and the other organisations and in your hiring policies, please dare to change and to learn."
40,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),Mr Seah Kian Peng (Marine Parade),"Mr Seah Kian Peng (Marine Parade): Mdm Chair, I had previously spoken about the need for Civil Servants to have thick skins at a time where more is expected, more is demanded, and less is tolerated."
41,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"We have seen how ugly people − all over the world, not just in Singapore − can get, when they forget the basic grace and decency that makes us human. We have also seen the best among us, the brilliant, the faithful, the generous."
42,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,The Public Service works with the many publics when they design and implement policies. The Service works in a world where people with compassion and magnanimity live cheek by jowl with the perverse and the mendacious.
43,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"The best, and the worse among us, and all those in between; it is a daunting task."
44,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"The Civil Service needs to work in a world where regressions show you significant factors, where evidence-based policy making requires you to review data and test assumptions. The Service also needs to work in a world where there is more demand than supply of resources."
45,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"The Ministers move the Bills, we in this House debate, but the Service must take a considered view."
46,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Previously, we had PS21, a change movement launched in 1995 to prepare and transform the public sector to be future-ready for challenges, and innovate to seize opportunities. In 2012, the Public Service embarked on a journey of Public Sector Transformation to evolve their approaches with a laser focus on the citizen and community, to realise the vision of ""One Trusted Public Service with Citizens at the Centre""."
47,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Today, transformation must continue. And more intensely so. There are three areas which I think we ought to consider − how to work together, how to work better, and finally, how to develop public officers."
48,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"First, we need the different parts of the Public Service to work cohesively together, with a more integrated approach, to deliver more coherent services to citizens; second, we need to harness new technologies to better serve the public; and third, having the right skills to deliver Public Service effectively."
49,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Singapore has become a very complex place to govern. Population and climate change are cross-cutting issues whose impacts are probably felt in the long run, and not now."
50,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"We have the ""whole-of-Government"" as an organising concept which is fine and sounds very efficient, but really, can we and should we mobilise the whole of Government to address a single issue? The truth is, we can but we cannot do so without recognising that there are tensions between different organisational forms."
51,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"There are domain experts, and there are issue experts. We need the PUB to work on water, but we need them also to work with NParks, with MND, HDB, BCA and a whole alphabet soup of agencies."
52,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,The following questions come to mind: how is the whole of Government working together today to ensure that we are addressing them adequately and well? How are the different Government agencies convening to discuss trade-offs and make decisions that are in Singapore and our citizens' best interests?
53,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"To take a step back, it may not even be the Government holding the sole key to these decisions; these challenges will need to be tackled at a whole-of-Singapore level. The Government needs to be able to partner with, and harness the innovative spirit of Singaporeans, businesses and so on, so that we can move ahead together."
54,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"There is still more room for the Public Service to be bold and innovative. We can for example, reduce carbon emissions across all sectors in a most cost-effective way. I would like to ask Minister how can we review our legislative and regulatory processes, to incentivise and facilitate innovation, while mitigating compliance costs."
55,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Technology has transformed the way citizens live, work, and interact with one another. Many services and businesses have shifted to the digital space, with more transactions now happening online, via desktop or mobile, and younger citizens are more at ease and satisfied with usage of online Government services."
56,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Recently, I read that at JPMorgan, a software programme can review contracts that had previously required hundreds of thousands of hours of lawyers' time. I can imagine the nervous lawyers rethinking their billable hours, but I think this is an incredible leap forward and will certainly raise the expectations of JP Morgan clients."
57,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,We can and should harness the power of technology for public ends.
58,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"With the increased expectations, come pressure on the whole of Government to meet higher expectations. The ability to understand and harness technology to serve citizens better is the crux of this transformation of the public sector, and I do not mean just digitising existing processes and services to go paperless."
59,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,The whole-of-Government needs to leverage on the power of digital technologies and data to fundamentally re-imagine and transform our capabilities.
60,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"So, I wish to ask Minister what is the Government doing to build such strategic capabilities, while circumventing legislative, security and privacy concerns, and how can these translate into better outcomes for Singapore and Singaporeans?"
61,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Last, I want to end with the public official himself. Technology will re-invent business models and affect existing jobs. We also expect roles within the public sector to change and evolve."
62,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"The Committee on the Future Economy recommended that Singaporeans continue to acquire and utilise deep skills. This need for continuous learning is also what the SkillsFuture initiative encourages and supports. Therefore, it is important for the public sector workforce to adapt a vigorous appetite for lifelong learning and pick up skills relevant for new roles. How will the Government ensure that Public Service officers have the right skills to deliver public service effectively?"
63,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"I am also interested to know, beyond just developing Public Service officers, how the Government intends to support its officers. The Public Sector is Singapore's largest employer, and sets a tone for people practices across industries. How will the diverse and inclusive sector provide all its employees, especially the older officers, with the necessary support to perform to their fullest potential?"
64,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Finally, the ever important dictum to do more with less. As portions of roles within the Civil Service get outsourced, we should end up with a trimmer and leaner workforce. Still, how do we instil the spirit and standards of innovation on the Civil Service workforce nonetheless?"
65,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,I hope the Minister can address these concerns of mine.
66,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Before I end, I also wish to ask of us, both inside and outside the House, that we should also acknowledge the good work and high standards that our Public Service is known for and delivers consistently. It is always easy to critique and pick on every mistake, every misstep. Let us give credit where credit is due. Let us be gracious in our criticism."
67,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),Mr Kok Heng Leun (Nominated Member),"Mr Kok Heng Leun (Nominated Member): The introduction of a carbon tax is an important move towards climate change resilience. Minister Heng has stated that revenue from carbon tax will help to fund measures by industries to reduce emissions. Does this mean that the revenue will be ring-fenced and channelled back to these purposes? If that is so, what are the following measures?"
68,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"The Province of British Columbia has used its carbon tax revenue to reduce its income and corporate tax, and they now have the lowest personal income tax in Canada. Would we also consider doing likewise, which was also advocated by Al Gore who said, ""Tax what we burn, not what we earn"". Economists have argued this could improve overall efficiency of the economy."
69,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Naomi Klein, in her book This Changes Everything, writes about how we are stuck in a capitalistic mode of consumption. It is a systemic problem, and Singapore needs a cultural shift to change our behaviour and habits of consumption."
70,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Ground-up initiatives can make this kind of cultural shift, and there are many such successful initiatives around the world. We have examples like Singapore Really Really Free Market (SRRFM) where goods and services are shared for free, part of a movement to counteract capitalism and reduce consumption."
71,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Could the revenue be used to support these movements, have their voices amplified, and to create a culture of sustainable consumption and production that goes far beyond a carbon tax. Laozi said: ""sheng er bu you, wei er bu shi"" ‒ ""生而不忧，为而不恃"", which means we must be mindful we are not master of nature and master of all resources. So, let us be gentler to Mother Nature. Thank you."
72,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),The Deputy Prime Minister and Coordinating Minister for National Security (Mr Teo Chee Hean),"The Deputy Prime Minister and Coordinating Minister for National Security (Mr Teo Chee Hean): Thank you, Mdm Chairperson. First, let me thank Members for their views and their strong support for the work of our public officers."
73,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Over the past week, Members debated how to position Singapore for the future and move ahead as one people. As challenges become more cross-cutting, the Government needs to be even more closely coordinated in policy formulation and policy execution, and to harness and manage our key national resources more effectively. This will help ensure that the Public Sector is ready to help implement the recommendations of the Committee on the Future Economy and to take Singapore forward."
74,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"I want to assure Members that our public officers do work tirelessly to serve Singapore and Singaporeans. There are many examples of exemplary public officers who go the extra mile to help those with particular needs or are in distress, from HDB, LTA, WDA, SSOs ‒ the whole alphabet soup, as Mr Seah referred to. Indeed, we recognise such officers each year to encourage everyone in Public Service to follow their example. However, no system is perfect, and we are constantly striving to do better. Each one of us, too, who serves the public ‒ public officers, Members of this House, and members of the public, too ‒ have a role to play. So, each year, we also recognise members of the public who have contributed to making our public services more responsive and empathetic."
75,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Mdm Chairperson, while our public officers at all levels work quietly and tirelessly and do not seek praise, a little encouragement does help."
76,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"I take the points raised by Members of this House in a positive spirit for improvement but I hope that Members will rise from time to time, like Mr Seah today, Mr Ganesh or Ms Kuik, to also offer encouragement for the good work of the many public officers who have worked hard and gone the extra mile to serve their constituents and Singaporeans. So, it is in this spirit that, today, I outline four priorities for the Public Service: integrating strategic planning and execution; driving innovation; building new capabilities; and developing our public officers."
77,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"First, integrating strategic planning and execution. Mr Cedric Foo, Assoc Prof Fatimah Lateef and Mr Seah Kian Peng asked about coordination among Government agencies and resource management in the Public Service."
78,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Two years ago, I announced the formation of the PMO-Strategy Group. Last year, PMO-SG continued its work to strengthen whole-of-Government planning and execution, supporting the Prime Minister and the three Coordinating Ministers to tackle long-term, cross-cutting issues."
79,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"As part of the consolidation and strengthening of the core centre-of-Government functions, we merged the National Population and Talent Division and the National Climate Change Secretariat into the Strategy Group."
80,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"As Mr Seah Kian Peng pointed out, there are cross-cutting issues which have longer term impact. Population is certainly one of them. It frames the work of many Ministries − covering areas, such as the economy, healthcare, workforce, infrastructure and defence planning, as Mr Seah correctly pointed out. Most importantly, we will also continue to strengthen the Singapore family with marriage and parenthood measures to support couples to own homes and have children. Senior Minister of State Josephine Teo will update Members on these plans later."
81,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,Climate change is another cross-cutting issue with long-term implications that will be even more keenly felt by future generations. Coordinated actions by all countries are needed to help reduce greenhouse gas emissions.
82,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Singapore played a constructive and facilitative role in the Paris Agreement under the United Nations Framework Convention on Climate Change which came into force on 4 November 2016. Singapore is a Party to the Agreement and has pledged to reduce emissions intensity by 36% from 2005 levels by 2030, and stabilise our emissions with the aim of peaking around 2030."
83,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Mr Kok Heng Leun asked how we intend to achieve this. We have identified four strategies in our Climate Action Plan published last year. We will improve our energy efficiency, reduce our emissions from power generation, develop and deploy low-carbon technologies, and encourage collective action among all stakeholders. This plan is an example of whole-of-Government inter-Ministry work which was coordinated by National Climate Change Secretariat, which is now in PMO-SG. We evaluated every single option, what the cost is to the economy and to Singaporeans,and what effect it would have on mitigating carbon emissions. Then, we lined them all up and chose those which were most efficient, made most sense for us."
84,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,The Minister for Finance has announced in the Budget Speech that the Government will aim to implement a carbon tax from 2019. This is one of the measures which will be efficient and encourage carbon mitigation.
85,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,A carbon tax will incentivise businesses and consumers to reduce emissions. It will complement the regulatory measures we have introduced and provide price certainty to industrial facilities for investments in clean energy and energy efficiency.
86,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"The carbon tax revenue will not be earmarked for specific purposes to retain flexibility. In fact, the way that Mr Kok described carbon tax in British Columbia, it seemed to be the cure-all for all fiscal woes. If that is indeed the case, I am sure the Minister for Finance will be delighted. But, no. We are not earmarking it for specific purposes to retain credibility. But Government funds will support measures, such as enhancing energy efficiency incentives and training workers in energy management. These will help our companies use less energy, save costs and reduce their emissions. Industry consultations on the carbon tax have already begun and will be expanded. We will begin public consultations this month."
87,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,The Ministry of the Environment and Water Resources (MEWR) will have more to say about the carbon tax and carbon emissions later on.
88,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Our companies, particularly those with an established track record in clean energy and energy efficiency, are in a good position to seize green growth opportunities in the region and beyond as countries, including Singapore, take steps to reduce carbon emissions."
89,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Second, driving innovation. Mr Lee Yi Shyan highlighted that the Public Service needs to be innovative to position Singapore for the future. Our leaders in the Public Service set the tone for public officers to work together and pursue innovative solutions."
90,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"The Public Service has embarked on a transformational journey over the past few years to become more innovative, work smarter through technology, deliver seamless services, connect with citizens, and build a future-ready workplace. But this is always a work-in-progress. We can always do better, we can always be more efficient, we can always be more responsive."
91,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"To further these efforts, Prime Minister Lee has appointed Minister Ong Ye Kung to champion Public Service innovation. Minister Ong will focus on a number of key cross-cutting areas that require close coordination among agencies."
92,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"For a start, this will cover two key areas. First, the review of regulations to better support innovation and entrepreneurship. Second, adopting procurement methods that support industry development, and helping our companies and people seize new economic opportunities. These initiatives are in line with the recommendations of the Committee on the Future Economy. Minister Ong will also work with the Public Service on further areas to drive change and innovation."
93,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"The CFE also highlighted the need to harness technology as a source of comparative advantage for our economy and to protect our national security. Digitisation is creating new industries and transforming existing ones, such as finance, healthcare and corporate services. Within the Public Service, we will continue to use technology to drive innovation, increase productivity, and transform and improve the way that we deliver services to the public."
94,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Currently, the responsibility for driving technology adoption in the Public Service is rather dispersed. We are studying how we can better integrate our strategy and processes. This push for a more integrated and technology-enabled Government is crucial in our efforts to build a Smart Nation. I assure Mr Lee that the Public Service will do its part to help Singapore stay competitive and respond quickly to the fast-changing global developments."
95,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"Third, building new capabilities in the Public Service. Dr Intan Azura Mokhtar and Mr Seah Kian Peng asked about the Government's plans to build new strategic capabilities in the Public Service. Two key capabilities that the Public Service needs to strengthen are digital capabilities and engineering."
96,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"I spoke about the importance of Digital Government earlier. We need to build up our IT professional workforce to support priority areas. We will grow a core group of 250 professionals in GovTech and Cyber Security Agency to drive key digital capabilities in areas, such as data science and cybersecurity in the Public Service."
97,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"For example, many of you would be familiar with apps, such as OneService and MyResponder, developed by GovTech in partnership with agencies to improve the lives of Singaporeans."
98,COMMITTEE OF SUPPLY − HEAD U (PRIME MINISTER'S OFFICE),,"OneService allows Government agencies to respond quickly to citizens' feedback. So, not one app for everything in Government, but at least one app to one service. Through MyResponder, close to 800 volunteers were able to provide timely CPR last year, and I understand that this has led directly to saving several lives."
