,title,names,text
17,PARKS AND TREES (AMENDMENT) BILL,,Clause 14 will also allow NParks officers to enter premises to ascertain the condition of trees and plants to safeguard public safety. Maintenance notices may be issued to occupiers if the trees or plants pose a danger to persons or property. These notices may require the occupier to engage an arborist to conduct detailed inspections or to carry out pruning. Non-compliance will be an offence.
18,PARKS AND TREES (AMENDMENT) BILL,,"Let me emphasise to Members that NParks' first recourse is usually to engage the occupier to better understand the situation, and persuade him to rectify the situation. These powers will only be exercised as a last resort, if the occupier is uncooperative."
19,PARKS AND TREES (AMENDMENT) BILL,,"Seventh, the Bill restructures the Parks and Trees Act to better enable NParks to respond more quickly and dynamically to new trends in greenery development. Presently, very technical specifications, such as the dimensions of planting areas that surround buildings, are set out in the Parks and Trees Act. These requirements cannot be modified or waived, even by the Commissioner of Parks and Recreation. Sometimes, this hinders the adoption of innovative greenery proposals like vertical planting. Clause 11 will give NParks more flexibility. It transfers the prescription of dimensions of planting areas from the Parks and Trees Act to subsidiary legislation. It also allows the Commissioner to modify or waive these dimensions where necessary or appropriate."
20,PARKS AND TREES (AMENDMENT) BILL,,"Finally, the Bill makes related amendments to the National Parks Board Act to further encourage the development of the landscape industry. This industry, comprising landscape designers, maintenance workers, arborists and nursery operators, is crucial to the development and maintenance of our City in a Garden."
21,PARKS AND TREES (AMENDMENT) BILL,,"Since 2007, NParks has rolled out industry training programmes and best practice guides. In 2013, NParks launched the Landscape Productivity Grant to help companies mechanise. In 2016, NParks worked with NTUC and MOM to launch a Progressive Wage Model for landscape workers. In this regard, clause 24 defines the landscape industry and NParks' role in helping to manage, promote, and strengthen the industry. In particular, the clause empowers NParks to manage and optimise State land safeguarded for nurseries. This land will be tendered out in phases from mid-2018 to provide options for nurseries affected by redevelopment plans."
22,PARKS AND TREES (AMENDMENT) BILL,,"Madam, in conclusion, these amendments will enhance the protection, management and development of greenery in Singapore. They underscore our determination to ensure that our greenery and natural heritage will endure. Mdm Speaker, I beg to move."
23,PARKS AND TREES (AMENDMENT) BILL,,Question proposed.
24,PARKS AND TREES (AMENDMENT) BILL,Er Dr Lee Bee Wah (Nee Soon),"Er Dr Lee Bee Wah (Nee Soon):Mdm Speaker, I rise in support of the Bill. The campaign to green Singapore has indeed been very successful and despite the demand for housing and other infrastructure we are indeed maintaining our image as a garden city. However, the success of our policy has also brought on some ugly issues between"
25,PARKS AND TREES (AMENDMENT) BILL,,"I have received feedback from residents who complained that their neighbours did not maintain their trees properly and as a result the trees are leaning over, or the leaves fall into their garden, or the roots are uprooting the boundary wall. These residents are at a dilemma because not all neighbours are so understanding and so co-operative."
26,PARKS AND TREES (AMENDMENT) BILL,,Page: 37
27,PARKS AND TREES (AMENDMENT) BILL,,"They view that as long as it is on their land, they can do what they want. The overgrown trees may tilt or drop leaves into the next house but it is not their problem. For the ones at the receiving end, there is no redress. There is no one that they can turn to. Can the Minister advise in such cases what can the neighbours do? Do not ask them to go for mediation as they will not turn up and do not ask them to go and look for the neighbourhood committee members because neighbourhood committee can keep knocking at the door, they would not open the door."
28,PARKS AND TREES (AMENDMENT) BILL,,"Of course, if there is a danger of human lives, then this amendment would be helpful as NParks can now step in. I would like to ask: how do you define danger? Do the dropping of the leaves to the neighbour's house that may clog up drains, may cause mosquito breeding and may cause dengue or Zika − is this danger? Or the leaves fall to the neighbour's house cause the neighbour to have sleepless nights and subsequently have depression − is this danger? Since there are already a lot of roadside planting, can NParks order to remove trees that cause dispute or concern?"
29,PARKS AND TREES (AMENDMENT) BILL,,"Mdm Speaker, in Chinese please."
30,PARKS AND TREES (AMENDMENT) BILL,,"(In Mandarin): [Please refer to Vernacular Speech.] Many residents in private estates told me that their neighbour's tree was ""leaning over"". As a result, the leaves would fall into their garden, or the tree looked so precarious that they felt scared every day. If the Neighbourhood Committee was asked to mediate, their neighbour may even refuse to answer the door! This has made the residents feel rather helpless."
31,PARKS AND TREES (AMENDMENT) BILL,,"Now, the Government is amending the law to allow NParks to direct property owners to trim trees that could pose a danger to others. This would give the residents peace of mind. However, I would like to ask the Minister: what is the definition of ""posing a danger to others""?"
32,PARKS AND TREES (AMENDMENT) BILL,,"As for the trees that cause dispute, can NParks have the trees cut down? This is because there are a lot of trees and flowers planted along the roadside already."
33,PARKS AND TREES (AMENDMENT) BILL,,"(In English): Mdm Speaker, these clarifications notwithstanding, I support the Bill. Thank you."
34,PARKS AND TREES (AMENDMENT) BILL,Assoc Prof Daniel Goh Pei Siong (Non-Constituency Member),"Assoc Prof Daniel Goh Pei Siong (Non-Constituency Member):Mdm Speaker, I recall reading with delight back in 2014 about the initiative to establish our country's first marine park at Sisters' Island. The objective to protect Singapore's coral reefs, which are home to rare and endangered marine life, is lofty and praiseworthy. The plans for the marine park to serve as a platform for conservation, research, outreach and education on our marine biodiversity are ambitious and worthy of support."
35,PARKS AND TREES (AMENDMENT) BILL,,Page: 38
36,PARKS AND TREES (AMENDMENT) BILL,,"There is also a promising social aspect leading to the establishment of the marine park. It was born from the proposal by civil society called the Singapore Blue Plan 2009. Various local NGOs and institutions worked with NParks during the International Year of the Reef in 2008 to develop the Plan, which was submitted to the Government. As a result, the Comprehensive Marine Biodiversity Survey was launched, led by NParks and involved the universities, many NGOs and many more volunteers. In the five years, the Survey has discovered possibly 100 new species, which is in itself a major accomplishment and contribution to the global commons."
37,PARKS AND TREES (AMENDMENT) BILL,,"The Government's move to establish the marine park is a ringing endorsement of civil society's initiative. It shows what non-governmental organisations and social clubs can achieve by pooling their creative energies, and what can be accomplished for the national good when the Government listens and allows the creative energies to be channelled through to policy and law."
38,PARKS AND TREES (AMENDMENT) BILL,,I have been looking forward to this Bill to formalise the legal status of the marine park and I am disappointed. I am disappointed with two things. Both disappointments are related to the objective of protecting our coral reefs. The first is the scope of protection and the second is the scale of protection.
39,PARKS AND TREES (AMENDMENT) BILL,,"Let us begin with the scope of protection. The Bill defines ""marine park"" as ""any area of the sea or seabed that is set aside for conservation of marine organisms and is designated in Part III of the Schedule"". So far so good, as the marine park seems to take on the characteristics of ""national park"" and ""nature reserve"", being set aside for conservation, and designated with its own Part in the Schedule."
40,PARKS AND TREES (AMENDMENT) BILL,,"However, the ""marine park"" is then parked, forgive the pun, under the definition of ""public park"". Now, there are two national parks, Fort Canning Park and the UNESCO World Heritage-listed Singapore Botanic Gardens, and four nature reserves, the Central Catchment Nature Reserve, Bukit Timah Nature Reserve, Labrador Nature Reserve, and Sungei Buloh Wetland Reserve. These areas are set aside for conservation of our natural heritage, scientific research, outreach and dissemination of knowledge, and educational purposes. These are exactly aligned with the purposes of the marine park, to serve as a platform for conservation, research, outreach and education on our marine biodiversity. So, why is our only and very unique marine park not placed with our national parks and nature reserves, but lumped with over 300 public parks?"
41,PARKS AND TREES (AMENDMENT) BILL,,"This is not just a question of bad categorisation. The protections that are afforded to national parks and nature reserves should be given to our marine park, for the simple reason that our marine park was established to protect our unique and endangered marine biodiversity. Under sections 8 and 9 of the Act, persons are restricted from collecting, capturing and displacing any plants and animals; from disturbing the land"
42,PARKS AND TREES (AMENDMENT) BILL,,Page: 39
43,PARKS AND TREES (AMENDMENT) BILL,,"This is more urgent given that intertidal guided walks are being conducted and the diving trail and other planned trails will bring more visitors to experience the marine biodiversity up close. I understand that in any nature conservation effort, outreach and education are important to get public support. The intertidal walks, the trails, the planned boardwalk and the floating pontoon at Big Sister's Island complement the conservation effort. However, they do expose the fragile marine eco-system to human footfalls and the natural temptation to touch and collect. Furthermore, as a public park, the marine park is exposed to visitors in private boats who could swim and snorkel freely among the reefs. Designating the marine park as a nature reserve, and not just any public park, will signal to visitors to give due respect to the marine biodiversity."
44,PARKS AND TREES (AMENDMENT) BILL,,"There is one more reason why the marine park needs the protection of a nature reserve, even more so than a terrestrial nature reserve. The boundaries of a terrestrial nature reserve such as Sungei Buloh could be carefully guarded against human intrusions using well-designed fences, walls, roads, hedges, waterways or secondary forests. However, the marine park is by nature a very open space given its location in the open seas. As our marine park gathers fame, our marine biodiversity could become a target of unscrupulous poachers and collectors. One major threat to coral reefs and reef fishes is poaching for the aquarium hobby market. We need to empower the custodian, NParks, to guard the marine park against this threat."
45,PARKS AND TREES (AMENDMENT) BILL,,"My second disappointment is with the scale of the protection. The marine park covers 40 hectares around Sisters' Island and the reefs off the western coasts of Pulau Tekukor and St John's Island. The Blue Plan had a far more extensive list of areas with high marine biodiversity, which included many islands and reefs adjacent to the marine park, such as Pulau Hantu, Pulau Semakau, Pulau Biola, the Cyrene Reefs and Kusu Island. Expanding the marine park to cover these areas with submerged reefs would greatly enhance and deepen the protection of our marine biodiversity."
46,PARKS AND TREES (AMENDMENT) BILL,,"Kusu Island is also a cherished place for thousands of Singaporeans travelling there for religious pilgrimages. The legend behind the island about a tortoise turning itself into an island to save two shipwrecked sailors, a Malay and a Chinese, and the Chinese temple and kramat shrines located there represent our multi-racial harmony. Kusu Island presents us with the opportunity to integrate an area of cultural significance into the marine park, to enhance it as a place of natural and cultural heritage."
47,PARKS AND TREES (AMENDMENT) BILL,,"There is also the need to create buffer zones in between the conserved areas. The marine park, as it is designated now, is not a contiguous zone of protection, but split into three parts off Sisters' Islands, St John's and Pulau Tekukor. Unrestricted shipping poses a threat to the separated pockets of marine biodiversity. Just last year, in August, a collision between a Very Large Crude Carrier and a container ship close to the Sisters' Island brought on fears of an oil spill that would have been disastrous for the marine park. Buffer zones providing for secondary protection, not unlike the proposed amendment to create a new offence of releasing animals into a reserve through waterways outside the reserve, would mitigate the risks."
48,PARKS AND TREES (AMENDMENT) BILL,,Page: 40
49,PARKS AND TREES (AMENDMENT) BILL,,"I believe we should not stop at the creation of a continuous waterfront from Labrador to Marina South and we should creatively and courageously imagine the inclusion of an expanded Southern Islands Marine Park as the Greater Southern Waterfront's premium green space. Instead of limiting the green network to the corridor from Labrador Park and Mount Faber to Pulau Brani, we should think outside the terrestrial green box to a great national park that integrates Labrador Nature Reserve and its green corridor with the blue network of coral reefs of the Southern Islands."
50,PARKS AND TREES (AMENDMENT) BILL,,I have a third point to add to the two disappointments concerning the scope and scale of protecting our marine biodiversity. This third point is the fear the amendments in this Bill will shift the evolution of the marine park in an undesirable direction.
51,PARKS AND TREES (AMENDMENT) BILL,,"Clause 4 of the Bill inserts a new section 6A to allow the Minister to designate any entity to manage a public park. Will this lead to the commercialisation of our public parks? Will this lead to the parcelling out of our 300-plus public parks to diverse organisations to turn them into spaces to carry out their agenda that may undermine or dilute the open character and recreational purpose of our public parks? Will this promote unhealthy competition and turf wars between entities such as Resident Committees, non-profit groups and even statutory boards? I hope the Senior Minister of State will clarify the intention of this amendment."
52,PARKS AND TREES (AMENDMENT) BILL,,"Now, with respect to the marine park being defined as a public park, rather than a national park or natural reserve, this new section means that the management of the marine park could be assigned to another entity other than NParks. This is a dangerous proposition, as the marine park needs to be managed by an entity equipped with the right scientific and conservation expertise. NParks is the only entity that is properly equipped to manage the marine park."
53,PARKS AND TREES (AMENDMENT) BILL,,"Reading the two amendments together, defining the marine park as a public park, and allowing other entities to manage public parks, I fear that the marine park will be taken down the road to become an eco-tourist theme park one day. This will definitely subvert the aim of conserving our marine biodiversity. I hope the Senior Minister of State can state, categorically, that this is not the direction it will take the marine park towards."
54,PARKS AND TREES (AMENDMENT) BILL,,"The marine park represents to us our hope for the future, the legacies we leave behind for our children, an unrivalled lesson in good stewardship, and the values we cherish as a cosmopolitan island nation embracing the world. We should deepen the scope and expand the scale of protecting our marine biodiversity. We should not turn what should be a nature reserve into an eco-tourist theme park."
55,PARKS AND TREES (AMENDMENT) BILL,,"Mdm Speaker, I call for this Bill to be the first step to deepen the scope and expand the scale of protecting our marine biodiversity and not for turning the marine park into a theme park. With this hope, I support the Bill."
56,PARKS AND TREES (AMENDMENT) BILL,Assoc Prof Fatimah Lateef (Marine Parade),"Assoc Prof Fatimah Lateef (Marine Parade):Mdm Speaker, I have a few clarifications pertaining to the Bill."
57,PARKS AND TREES (AMENDMENT) BILL,,Page: 41
58,PARKS AND TREES (AMENDMENT) BILL,,"Firstly, the focus and emphasis on marine parks, as it is relatively new in Singapore, is welcomed one and it establishes a safe haven for ecologically sensitive flora and fauna. With the definition of marine park given in section 2, part 3, are there other parks or areas that are under consideration, besides the Sister's Islands and its vicinity, which has been stipulated in the Bill, and how actively are we working with other expert groups to see if there are other suggested areas that can be incorporated into this?"
59,PARKS AND TREES (AMENDMENT) BILL,,"Secondly, for the animal species and the organisms within the parks, will they come under the jurisdiction of NParks, AVA, or any other agencies?"
60,PARKS AND TREES (AMENDMENT) BILL,,"Thirdly, for trees found in any premises and are deemed to pose an immediate threat to life and property, it is known that NParks can intervene and take necessary action. Can I get clarification on the definition of this threat to life and property? Some of the issues that we tend we face on the ground may include: trees bearing fruits which drop and accidentally hit persons or even vehicles parked in the vicinity, to cracks and damages to paths and pavements due to the expanding root systems. Some clarification will be useful as this is a practical problem."
61,PARKS AND TREES (AMENDMENT) BILL,,"Fourthly, for trees found on our road sides within residential areas and estates, can I check if there are regular timeline or intervals for pruning and trimming? From the numerous observations I have made, it seems to be carried out only when we activate NParks or the relevant agencies or in situations when the trees are overgrown, are encasing street lamps, or are attracting numerous birds. Therefore, it will be good to also have some idea on the timeline for pruning."
62,PARKS AND TREES (AMENDMENT) BILL,,"Finally, on heritage roads, can I check with the Senior Minister of State if Upper Aljunied Road, running alongside the Bidadari vicinity, can be included and also designated as a Heritage Road with its numerous very large and mature trees flanking the roads on both sides, creating a pleasant green ambience and also a canopy? Barring all these, Madam, I will support the Bill."
63,PARKS AND TREES (AMENDMENT) BILL,Mr Leon Perera (Non-Constituency Member),"Mr Leon Perera (Non-Constituency Member):Thank you, Mdm Speaker. The Parks and Trees (Amendment) Bill seeks to update the Parks and Trees Act to expand the powers of NParks to appoint park rangers, to increase penalties for nature-related offences, and to extend certain protections to marine parks, among other things."
64,PARKS AND TREES (AMENDMENT) BILL,,"I have no objections to the Bill, but I would like to speak about gaps in our current regime for managing trees and parks, as well as to raise some technical questions about certain provisions in the Bill."
65,PARKS AND TREES (AMENDMENT) BILL,,"In November last year, I asked the Minister for National Development what are the criteria that NParks uses to make decisions about tree-cutting, and/or replanting activities in residential estates, whether these criteria vary according to the location and nature of the residential estate, and if so, how? And how are residents consulted in the process?"
66,PARKS AND TREES (AMENDMENT) BILL,,Page: 42
67,PARKS AND TREES (AMENDMENT) BILL,,"The reply did not state if there was a process for consulting residents about decisions on replacing groups of trees near residential estates, or planting new clusters, in other words, for tree planting decisions that are not related to big projects. I can only assume that no such structured and regular process exist."
68,PARKS AND TREES (AMENDMENT) BILL,,"Madam, in my grassroots' work, residents have told me several times that they would like to have been consulted on what types of trees are replanted in place of removed trees, or what types of fresh trees are planted."
69,PARKS AND TREES (AMENDMENT) BILL,,"For example, one family living in a landed estate where trees line the path from the market to the house − and this is a group of people who clearly have a strong interest in flora, and in plants and trees, and have a great deal of knowledge about that subject − they shared with me that the group of trees that they had loved and which had afforded them good shade on hot days, had been replaced by a tree species which was less shady. I note that this wish to have some say over the types of trees planted in a particular area is also felt by some residents in the HDB estate where I live."
70,PARKS AND TREES (AMENDMENT) BILL,,"I would like to suggest a new model for making decisions about trees being planted in residential estates. Where a significant number of trees are to be removed and trees replanted, or where a new group or growth of trees that has to be planted, be it installation of tree samplings or planting of instant trees, NParks and HDB, where HDB manages the green areas, could initiate a consultation process with residents."
71,PARKS AND TREES (AMENDMENT) BILL,,"Some might argue that this is a trivial matter over which to have a consultation process. Some might argue that a matter such as this does not warrant such consultation and that it might overburden NParks to build this into NParks' regular procedures. However, efficient solutions can be found, that do not stretch the resources in manpower of NParks to conduct such consultations, and this solution can be deployed only when there is significant new planting or replanting, and not for the replacement of just a single tree."
72,PARKS AND TREES (AMENDMENT) BILL,,"For example, where such decisions need to be made, NParks could direct residents to a webpage that presents different tree options that they could vote on. Residents could submit a very simple online form with their NRIC to express support for one or another option. The residents could learn about the page through noticeboards in HDB estates, or by signboards placed strategically at landed estates."
73,PARKS AND TREES (AMENDMENT) BILL,,"One could argue against this by saying that if only certain people go online and express a preference, then the decision will be undemocratic. However, that is still better than no one being given a chance to express a preference. Moreover, more votes may be generated by individual residents urging their neighbours to go online and vote for their preferred option. It could be argued that this is giving residents too much choice"
74,PARKS AND TREES (AMENDMENT) BILL,,Page: 43
75,PARKS AND TREES (AMENDMENT) BILL,,"NParks could provide only certain options for tree choice based on local considerations, such as soil considerations and so on, and also based on national considerations, like the need to preserve a certain level of biodiversity in the national tree population which has broader ecological benefits for Singapore. In fact, if such a model of consultation can be piloted and run efficiently, it could serve as an inspiration for local consultation and empowerment on other matters that fall into the middle zone, where they are neither too big to warrant a formal vote, nor too small to ignore residents' feedback altogether."
76,PARKS AND TREES (AMENDMENT) BILL,,"I have suggested an online approach to consultation because this would seem to be efficient and scalable, but there could be other approaches to achieve the same result, bearing in mind that many Singaporeans are still not too IT savvy. What are the benefits of such consultation? There are many. Such exercises could inspire a greater sense of ownership over the local greenery and public park spaces. This, in turn, could enhance positive behaviours like anti-littering and that could have a knock-on effect of saving state expenditure in other areas. Such consultations could even stimulate interaction among residents as they lobby one another for their own preferred treescapes."
77,PARKS AND TREES (AMENDMENT) BILL,,"Lastly, such exercises could stimulate a better understanding and appreciation of the beauty of our natural flora in Singapore, as well as of the work of NParks."
78,PARKS AND TREES (AMENDMENT) BILL,,I would like to speak on another gap that does not seem to be addressed in this Bill to seek clarifications.
79,PARKS AND TREES (AMENDMENT) BILL,,"In past decades, there have been residential developments constructed at the margins of the Central Catchment in Bukit Timah Nature Reserves. Many of these are large-scale developments like condominiums and strata landed housing. This amendment regulating the release or abandonment of animals into reserves through waterways is a good one, but it does not address one major issue, which is the potential of invasive species entering the reserves, not by design or choice, but by random chance, such as nonindigenous declarative plants favoured by condominium developers re-producing in the reserves, or exotic pets owned by residents, escaping accidentally into the reserves without the conscious choice of the residents to release them. These incidents may disrupt the reserves' delicate eco-system and biodiversity. What measures are in place now or will be considered in the future to limit these possibilities, or limit the damage that might be caused from such possibilities?"
80,PARKS AND TREES (AMENDMENT) BILL,,"Conversely, what happens when animals accidentally exit the reserves and are found by residents in these developments who may decide to capture and retain the animals, or even harm them? They should by right call NParks to return animals that are captured, but if they do not, what recourse does NParks have in such cases?"
81,PARKS AND TREES (AMENDMENT) BILL,,"Next, I have a few questions that are more technical in nature. Firstly, the Bill stipulates a reduction in the area size of the Botanic Gardens protected by law. Clause 23 will result in a reduction of 151 sqm of land from the Botanic Gardens. It is a small reduction but I would just like to clarify what is the reason for this reduction."
82,PARKS AND TREES (AMENDMENT) BILL,,"Secondly, I would also like to question the expanded powers given to NParks to appoint auxiliary Police officers to become park rangers. Clause 3b of the Bill also now"
83,PARKS AND TREES (AMENDMENT) BILL,,Page: 44
84,PARKS AND TREES (AMENDMENT) BILL,,"I think this is a matter of public interest because if, for example, there has been a rise in offences that warrant this, it is a matter of public interest to understand what these offences are. For example, if there has been a spike in incidents of persons harming or poaching endangered species of animals or plants in our nature reserves, many concerned citizens and NGOs may want to know about this."
85,PARKS AND TREES (AMENDMENT) BILL,,"Separately, but related to the main point, to what extent does NParks envisage that it will induct more staff in this way to police nature reserves in parks. I ask this because I wonder if we have given due considerations in other ways to minimise offences occurring on NParks' land, such as CCTV cameras or apps that allow members of the public to photograph and report offences that they see. Thank you, Madam."
86,PARKS AND TREES (AMENDMENT) BILL,Mr Alex Yam (Marsiling-Yew Tee),"Mr Alex Yam (Marsiling-Yew Tee):Mdm Speaker, if you are a visitor arriving in Singapore, the first sight that greets you as you leave Changi Airport is the calmness along the roads leading to our city − rain trees with their magnificent branches, palm trees spreading their arms in welcome and the colourful bougainvillea shrubs that calm your nerves after a long flight. It is a similar sight that greets Singaporeans returning home. It is a reassuring sight for many."
87,PARKS AND TREES (AMENDMENT) BILL,,"Since 1975, when the Parks and Trees Act replaced the then Botanical Gardens Act, the NParks has worked hard to ensure that this continues to grow from the vision of our founding Prime Minister, Mr Lee Kuan Yew of having a ""Garden City"" or a ""City within a Garden"". In this new amendment, there is one area of focus under clause 5 which deals with the release or abandonment of animals into any river, stream, canal or watercourse, not just within, but now also outside of nature reserves."
88,PARKS AND TREES (AMENDMENT) BILL,,"Much of this is in the past is in fulfilment of benign religious beliefs or personal obligations, but at the malicious end, also because of cruelty."
89,PARKS AND TREES (AMENDMENT) BILL,,"For the existing fauna in our waterways, the introduction of new, perhaps invasive life could prove to be a major disruption. There is a real problem of having invasive aquatic species released into our nature reserves or other water sources leading to it."
90,PARKS AND TREES (AMENDMENT) BILL,,"In the United States, the problem of predatory and large snakeheads is well documented. In Asia, perhaps our solution is to make them into soup but in the US, it is a major problem."
91,PARKS AND TREES (AMENDMENT) BILL,,"The population of this invasive fish has grown at such a prolific rate that there have been reports of snakeheads, which can survive outside of water for a period of time, walking and crossing between waterways and even, anecdotally, having been reported of attacking humans!"
92,PARKS AND TREES (AMENDMENT) BILL,,Page: 45
93,PARKS AND TREES (AMENDMENT) BILL,,"In fact, even from a religious standpoint, major religious organisations have come together with NParks in the annual Operation No Release to encourage Singaporeans and clarify that the releasing of live animals is not to be encouraged if it causes greater suffering. To quote Mr Henry Baey, then-President of the Buddhist Fellowship, who said in 2010, ""Compassion and wisdom are like two wings on the same bird. One without the other is only futile, it can even be dangerous. Releasing animals may seem like a beautiful, kind, meritorious thing to do. However if it upsets the ecosystem and causes harm, not only to the animals released, but to all living creatures in the area, can that then be called a genuine act of compassion?"""
94,PARKS AND TREES (AMENDMENT) BILL,,"Operation No Release has been in effect for a number of years, and I understand that the number of cases in our nature reserves and our waterways has reduced. But the problem seems to have moved proverbially upstream to other waterways and canals that people may not be aware will lead into our nature reserves. So, the new amendment will be useful. But being a city that is very prone to rain and a very large network of drains and canals, perhaps what is more important is further education and public communications."
95,PARKS AND TREES (AMENDMENT) BILL,,"I welcome the added protection for trees especially in private estates and in private property, but I wish to clarify a point in clauses 14 and 18. Yesterday we debated and passed the Planning (Amendment) Bill. The hon Member for Nee Soon Er Dr Lee Bee Wah, in her clarification, had asked if URA, the lead agency for the Planning Bill, could be empowered to ensure that issues such as plastering works could be done. However, the explanation provided yesterday was that homeowners will need to have their premises and privacy respected."
96,PARKS AND TREES (AMENDMENT) BILL,,"Under clauses 14 and 18 of the Parks and Trees Act, NParks officers or their contractors are now empowered to enter to ascertain tree or plant conditions. I accept the explanation by Senior Minister of State earlier that this would be the last resort. However, I wish to ask if there is a slight disjoint in the implementation between these two different Bills. One where NParks public officers are allowed to enter and to make corrections whereas another agency, under the same Ministry, is not allowed to do so. Because at the end of the day, while a tree may fall and cause danger to the public, a non-plastered wall after some time of exposure can also potentially cause danger to the public as well."
97,PARKS AND TREES (AMENDMENT) BILL,,"On the designation of the new marine park, I give my utmost support. This is a move in the right direction. Singapore, over the years, is not known for being very diverse in"
98,PARKS AND TREES (AMENDMENT) BILL,,"In my constituency of Yew Tee, we are blessed to have the Sungei Buloh Wetlands Reserve and the Kranji Marshes at our doorstep. I understand that the Prime Minister came to jalan jalan at the Marshes last Sunday as well. These 50-plus hectares of protected marshes full of flora and an abundance of fauna is worth protecting. But I have a question for the Senior Minister of State because there is a cause for concern amongst nature lovers as major developments across the straits, in fact at the mouth of the straits, have long-term detrimental impact on the reserve. How then does NParks intend to address these concerns and mitigate any negative impact on this fragile nature spot?"
99,PARKS AND TREES (AMENDMENT) BILL,,Page: 46
